type,time
SMALL_CONTAINS,0.00015085279997038015
SMALL_CONTAINS,0.0001354936499865289
SMALL_TRUE_NO_CONTAINS,0.00012795540001206974
SMALL_FALSE_IN_BBOX,0.00010582764998616767
SMALL_FALSE_IN_BBOX,0.00013171824998607916
SMALL_TRUE_NO_CONTAINS,0.00012102149999009271
SMALL_FALSE_IN_BBOX,0.0001261092999811808
SMALL_FALSE_IN_BBOX,0.00015271350002876716
SMALL_TRUE_NO_CONTAINS,0.00015385900001092524
SMALL_TRUE_NO_CONTAINS,0.00014099214999987452
SMALL_CONTAINS,0.0001562103499963996
SMALL_FALSE_IN_BBOX,0.00016447160001007433
SMALL_TRUE_NO_CONTAINS,0.0001300389999869367
SMALL_TRUE_NO_CONTAINS,0.00011779980000028444
SMALL_FALSE_IN_BBOX,0.0001333290999809833
SMALL_TRUE_NO_CONTAINS,0.00018062935000671133
SMALL_TRUE_NO_CONTAINS,0.00012146349999966332
SMALL_CONTAINS,0.00013159935001567647
SMALL_FALSE_IN_BBOX,0.00013600190000033762
SMALL_CONTAINS,0.00019414190001043607
SMALL_TRUE_NO_CONTAINS,0.00012958639999851584
SMALL_FALSE_IN_BBOX,0.00010517155001252832
SMALL_TRUE_NO_CONTAINS,0.00011650205001387804
SMALL_TRUE_NO_CONTAINS,0.00011631785000645322
SMALL_TRUE_NO_CONTAINS,0.0001708600500023749
SMALL_TRUE_NO_CONTAINS,0.0001394347999848833
SMALL_FALSE_IN_BBOX,0.00013361305000216816
SMALL_TRUE_NO_CONTAINS,0.00012084914997103624
SMALL_CONTAINS,0.00016074139998636383
SMALL_FALSE_IN_BBOX,0.00010542899999563816
SMALL_TRUE_NO_CONTAINS,0.00013411589998213458
SMALL_TRUE_NO_CONTAINS,0.00011685520003084094
SMALL_TRUE_NO_CONTAINS,0.00011605404997681035
SMALL_TRUE_NO_CONTAINS,0.00016376369999306916
SMALL_TRUE_NO_CONTAINS,0.00012508344998423125
SMALL_FALSE_IN_BBOX,0.00017040910001924202
SMALL_TRUE_NO_CONTAINS,0.00013841115001014259
SMALL_TRUE_NO_CONTAINS,0.00017281689997616922
SMALL_TRUE_NO_CONTAINS,0.0001689796500158991
SMALL_FALSE_IN_BBOX,0.00010847120001926669
SMALL_FALSE_IN_BBOX,0.00010754089998954441
SMALL_TRUE_NO_CONTAINS,0.00015373025003100337
SMALL_FALSE_IN_BBOX,0.00011588669999582635
SMALL_FALSE_IN_BBOX,0.00012948155003869032
SMALL_FALSE_IN_BBOX,0.0001284675499846344
SMALL_TRUE_NO_CONTAINS,0.00013309659998412827
SMALL_FALSE_IN_BBOX,0.00014716265000060957
SMALL_TRUE_NO_CONTAINS,0.0001587140000083309
SMALL_FALSE_IN_BBOX,0.00013899264999963634
SMALL_CONTAINS,0.00013336609999896608
SMALL_TRUE_NO_CONTAINS,0.0001556569499825855
SMALL_CONTAINS,0.0001334081000095466
SMALL_TRUE_NO_CONTAINS,0.00011766725001507438
SMALL_CONTAINS,0.0001277903500067623
SMALL_FALSE_IN_BBOX,0.00010504779997972946
SMALL_TRUE_NO_CONTAINS,0.00017416109999430774
SMALL_FALSE_IN_BBOX,0.00010782059998746263
SMALL_FALSE_IN_BBOX,0.00013358305000110704
SMALL_FALSE_IN_BBOX,0.00013771270000688672
SMALL_TRUE_NO_CONTAINS,0.00013337105001482997
SMALL_FALSE_IN_BBOX,0.00019476504999147438
SMALL_TRUE_NO_CONTAINS,0.00012531709999166196
SMALL_CONTAINS,0.00020178744998702313
SMALL_TRUE_NO_CONTAINS,0.00011781015000451589
SMALL_FALSE_IN_BBOX,0.00014440995000768452
SMALL_FALSE_IN_BBOX,0.00017450590003136312
SMALL_FALSE_IN_BBOX,0.00010844194998753665
SMALL_FALSE_IN_BBOX,0.00013511165002455527
SMALL_TRUE_NO_CONTAINS,0.00018104195000887558
SMALL_TRUE_NO_CONTAINS,0.00012101749998691958
SMALL_FALSE_IN_BBOX,0.00010749535003924393
SMALL_FALSE_IN_BBOX,0.0001315820499712572
SMALL_TRUE_NO_CONTAINS,0.00012315470003159134
SMALL_TRUE_NO_CONTAINS,0.00021416880003926052
SMALL_TRUE_NO_CONTAINS,0.00012360500004433562
SMALL_FALSE_IN_BBOX,0.00011274119997324305
SMALL_FALSE_IN_BBOX,0.000135720449998189
SMALL_CONTAINS,0.00016134874999806925
SMALL_CONTAINS,0.0001313637999828643
SMALL_FALSE_IN_BBOX,0.00010808924998855219
SMALL_FALSE_IN_BBOX,0.0001341035999757878
SMALL_TRUE_NO_CONTAINS,0.00013959769999019044
SMALL_TRUE_NO_CONTAINS,0.00016142674999173324
SMALL_CONTAINS,0.0001262731499991787
SMALL_FALSE_IN_BBOX,0.00010705680001592555
SMALL_CONTAINS,0.00012639839997063973
SMALL_FALSE_IN_BBOX,0.00015290205001292634
SMALL_TRUE_NO_CONTAINS,0.00016315354996550014
SMALL_TRUE_NO_CONTAINS,0.00013622584997392552
SMALL_TRUE_NO_CONTAINS,0.00022121104998404917
SMALL_FALSE_IN_BBOX,0.00010517939999772352
SMALL_FALSE_IN_BBOX,0.00015784439997332811
SMALL_TRUE_NO_CONTAINS,0.00013263069999993604
SMALL_TRUE_NO_CONTAINS,0.00015645094999854335
SMALL_TRUE_NO_CONTAINS,0.00011744540001927817
SMALL_TRUE_NO_CONTAINS,0.00017819120002968703
SMALL_CONTAINS,0.00015050135002638853
SMALL_TRUE_NO_CONTAINS,0.00012111569999433414
SMALL_TRUE_NO_CONTAINS,0.00013387940002758115
SMALL_TRUE_NO_CONTAINS,0.00014505495000776135
SMALL_FALSE_IN_BBOX,0.00017480380001870798
SMALL_TRUE_NO_CONTAINS,0.00014202144998307631
SMALL_TRUE_NO_CONTAINS,0.0001251090499863494
SMALL_FALSE_IN_BBOX,0.00013381945000219276
SMALL_TRUE_NO_CONTAINS,0.0001799345499875926
SMALL_TRUE_NO_CONTAINS,0.00011722059998646728
SMALL_FALSE_IN_BBOX,0.00010505985001145746
SMALL_TRUE_NO_CONTAINS,0.00011803569996118312
SMALL_CONTAINS,0.00013587305002147332
SMALL_TRUE_NO_CONTAINS,0.00012935740001012163
SMALL_TRUE_NO_CONTAINS,0.00011620659997788608
SMALL_TRUE_NO_CONTAINS,0.0001339076499789371
SMALL_CONTAINS,0.00012881150000794151
SMALL_TRUE_NO_CONTAINS,0.00019750544997805265
SMALL_TRUE_NO_CONTAINS,0.00013863439999113326
SMALL_FALSE_IN_BBOX,0.00012167029999545775
SMALL_CONTAINS,0.00017688544999145962
SMALL_TRUE_NO_CONTAINS,0.00018444494999130255
SMALL_TRUE_NO_CONTAINS,0.00012144995002927317
SMALL_CONTAINS,0.00016659890002301836
SMALL_TRUE_NO_CONTAINS,0.00012063135000062175
SMALL_FALSE_IN_BBOX,0.00014664815003015975
SMALL_TRUE_NO_CONTAINS,0.00011909185000149591
SMALL_TRUE_NO_CONTAINS,0.0001290691000122024
SMALL_TRUE_NO_CONTAINS,0.00013393714998528595
SMALL_TRUE_NO_CONTAINS,0.00012331544999142353
SMALL_FALSE_IN_BBOX,0.00018259459998262172
SMALL_FALSE_IN_BBOX,0.00010988069998347782
SMALL_FALSE_IN_BBOX,0.00013576320002357535
SMALL_TRUE_NO_CONTAINS,0.0001207903999784321
SMALL_TRUE_NO_CONTAINS,0.0001309707000018534
SMALL_FALSE_IN_BBOX,0.00015337260001615504
SMALL_TRUE_NO_CONTAINS,0.0001183495000077528
SMALL_FALSE_IN_BBOX,0.00013033595000706556
SMALL_CONTAINS,0.00012738185000671365
SMALL_FALSE_IN_BBOX,0.0001124497500313737
SMALL_TRUE_NO_CONTAINS,0.00014073710003685845
SMALL_TRUE_NO_CONTAINS,0.00011612920002335159
SMALL_TRUE_NO_CONTAINS,0.00011582000001908455
SMALL_TRUE_NO_CONTAINS,0.00011920735000785499
SMALL_TRUE_NO_CONTAINS,0.00014142109998829255
SMALL_TRUE_NO_CONTAINS,0.00013119845002620422
SMALL_FALSE_IN_BBOX,0.00011008554997715692
SMALL_CONTAINS,0.00013289910002640682
SMALL_FALSE_IN_BBOX,0.00011951860001317982
SMALL_TRUE_NO_CONTAINS,0.0002245421499992517
SMALL_TRUE_NO_CONTAINS,0.00013814774997626954
SMALL_FALSE_IN_BBOX,0.00013532269999814162
SMALL_TRUE_NO_CONTAINS,0.00013937459998487612
SMALL_TRUE_NO_CONTAINS,0.0001500306000252749
SMALL_CONTAINS,0.00015046590001475125
SMALL_TRUE_NO_CONTAINS,0.00014169034998303686
SMALL_TRUE_NO_CONTAINS,0.00015200234997791995
SMALL_TRUE_NO_CONTAINS,0.0001296468999953504
SMALL_TRUE_NO_CONTAINS,0.00017175999996652536
SMALL_TRUE_NO_CONTAINS,0.00018774340001073142
SMALL_CONTAINS,0.00014625279995925667
SMALL_TRUE_NO_CONTAINS,0.0001303167500282143
SMALL_FALSE_IN_BBOX,0.0001669443000082538
SMALL_TRUE_NO_CONTAINS,0.00013417479999588977
SMALL_TRUE_NO_CONTAINS,0.00012010740001642262
SMALL_CONTAINS,0.00012960445001226618
SMALL_TRUE_NO_CONTAINS,0.00015878305002843264
SMALL_TRUE_NO_CONTAINS,0.00011628854999798933
SMALL_CONTAINS,0.0001260278500012646
SMALL_FALSE_IN_BBOX,0.00015236464996633005
SMALL_CONTAINS,0.00012603945001501415
SMALL_TRUE_NO_CONTAINS,0.00017719759998726658
SMALL_TRUE_NO_CONTAINS,0.00013483580000865912
SMALL_TRUE_NO_CONTAINS,0.000158356800011461
SMALL_CONTAINS,0.00012918845000058353
SMALL_CONTAINS,0.00020838015002482279
SMALL_FALSE_IN_BBOX,0.00012666540001191607
SMALL_FALSE_IN_BBOX,0.00014150004999464728
SMALL_TRUE_NO_CONTAINS,0.00017839829997683409
SMALL_FALSE_IN_BBOX,0.00019096215000899975
SMALL_TRUE_NO_CONTAINS,0.00015440254996974546
SMALL_TRUE_NO_CONTAINS,0.00014425879999180324
SMALL_TRUE_NO_CONTAINS,0.00015072974997565325
SMALL_TRUE_NO_CONTAINS,0.00023535969999102235
SMALL_FALSE_IN_BBOX,0.0001394886500293069
SMALL_TRUE_NO_CONTAINS,0.0001461454499803949
SMALL_CONTAINS,0.00014371000002029178
SMALL_TRUE_NO_CONTAINS,0.0001589643999977852
SMALL_TRUE_NO_CONTAINS,0.00015428924998559524
SMALL_FALSE_IN_BBOX,0.00014773204998164147
SMALL_TRUE_NO_CONTAINS,0.00013736585001424828
SMALL_CONTAINS,0.00016181789997062878
SMALL_FALSE_IN_BBOX,0.00014726190001965734
SMALL_CONTAINS,0.00013056759999017232
SMALL_TRUE_NO_CONTAINS,0.0001269394500013732
SMALL_TRUE_NO_CONTAINS,0.00013642705002894217
SMALL_TRUE_NO_CONTAINS,0.00015044599999782803
SMALL_TRUE_NO_CONTAINS,0.0001510794500063639
SMALL_TRUE_NO_CONTAINS,0.0001411265500337322
SMALL_TRUE_NO_CONTAINS,0.00014189349999469414
SMALL_TRUE_NO_CONTAINS,0.00016885234999790554
SMALL_FALSE_IN_BBOX,0.00010794195000016771
SMALL_FALSE_IN_BBOX,0.0001293106500270369
SMALL_TRUE_NO_CONTAINS,0.00015240679999806162
SMALL_FALSE_IN_BBOX,0.00012634690001505077
SMALL_TRUE_NO_CONTAINS,0.00014249549999476586
SMALL_FALSE_IN_BBOX,0.00016009699997994177
LARGE_FALSE_IN_BBOX,0.017531785100027265
MIXED_FALSE_IN_BBOX,0.00836844780001229
LARGE_FALSE_IN_BBOX,0.005465079900022829
MIXED_TRUE_NO_CONTAINS,0.0023532553000222833
LARGE_FALSE_IN_BBOX,0.004115178700021716
LARGE_FALSE_IN_BBOX,0.024363454149988684
SMALL_FALSE_IN_BBOX,0.0006868695999855845
LARGE_TRUE_NO_CONTAINS,0.0041281297999830715
LARGE_TRUE_NO_CONTAINS,0.004286183349995554
MIXED_TRUE_NO_CONTAINS,0.0007333874999858381
LARGE_TRUE_NO_CONTAINS,0.003954110600034255
MIXED_FALSE_IN_BBOX,0.008222843349994947
LARGE_TRUE_NO_CONTAINS,0.006760440849984661
LARGE_FALSE_IN_BBOX,0.014331132300003446
LARGE_FALSE_IN_BBOX,0.003496784250000928
LARGE_FALSE_IN_BBOX,0.007391789550001704
MIXED_FALSE_IN_BBOX,0.002833136299977923
LARGE_TRUE_NO_CONTAINS,0.0024016123000365043
LARGE_FALSE_IN_BBOX,0.018182262899972556
LARGE_FALSE_IN_BBOX,0.004820645300014803
LARGE_TRUE_NO_CONTAINS,0.016626145650025136
LARGE_TRUE_NO_CONTAINS,0.004349640100008401
LARGE_TRUE_NO_CONTAINS,0.003938558649997504
LARGE_TRUE_NO_CONTAINS,0.01454256100000748
MIXED_TRUE_NO_CONTAINS,0.002488359400012996
LARGE_TRUE_NO_CONTAINS,0.0033270882000124404
LARGE_TRUE_NO_CONTAINS,0.0025250487500215967
LARGE_TRUE_NO_CONTAINS,0.009198173599997972
LARGE_FALSE_IN_BBOX,0.003281338950000645
SMALL_FALSE_IN_BBOX,0.0005729644500206632
LARGE_TRUE_NO_CONTAINS,0.0176947207000012
LARGE_FALSE_IN_BBOX,0.009710877650013572
LARGE_FALSE_IN_BBOX,0.013285362999977225
LARGE_FALSE_IN_BBOX,0.0033084160500038706
LARGE_TRUE_NO_CONTAINS,0.002694156350025878
LARGE_FALSE_IN_BBOX,0.007222498149985768
LARGE_FALSE_IN_BBOX,0.018122878299982402
LARGE_TRUE_NO_CONTAINS,0.006906403199991473
LARGE_TRUE_NO_CONTAINS,0.018187679450011273
LARGE_TRUE_NO_CONTAINS,0.0009488895499998762
LARGE_TRUE_NO_CONTAINS,0.004155032500011657
LARGE_TRUE_NO_CONTAINS,0.004825872600031289
LARGE_FALSE_IN_BBOX,0.0021562370499850656
LARGE_FALSE_IN_BBOX,0.014748046299973793
LARGE_TRUE_NO_CONTAINS,0.004137025900035951
LARGE_FALSE_IN_BBOX,0.018150274299978265
LARGE_TRUE_NO_CONTAINS,0.006181389350012978
LARGE_TRUE_NO_CONTAINS,0.0065325709999797255
MIXED_FALSE_IN_BBOX,0.008734852949964988
LARGE_TRUE_NO_CONTAINS,0.0027903061999950294
LARGE_TRUE_NO_CONTAINS,0.01794774975001019
MIXED_TRUE_NO_CONTAINS,0.004009671099993284
LARGE_TRUE_NO_CONTAINS,0.018713101200000894
LARGE_FALSE_IN_BBOX,0.0063799038500292225
LARGE_TRUE_NO_CONTAINS,0.011488847349983188
MIXED_FALSE_IN_BBOX,0.008807881899974746
LARGE_TRUE_NO_CONTAINS,0.004509449550005229
LARGE_TRUE_NO_CONTAINS,0.0342681631999767
LARGE_TRUE_NO_CONTAINS,0.004132843600018532
SMALL_FALSE_IN_BBOX,0.0006112068000220461
MIXED_FALSE_IN_BBOX,0.008809482800006662
LARGE_TRUE_NO_CONTAINS,0.018954968900015957
LARGE_TRUE_NO_CONTAINS,0.0031682454000019787
LARGE_TRUE_NO_CONTAINS,0.011841137500005062
LARGE_TRUE_NO_CONTAINS,0.004279098050028551
LARGE_TRUE_NO_CONTAINS,0.006741076199978125
LARGE_TRUE_NO_CONTAINS,0.004040614399991682
LARGE_TRUE_NO_CONTAINS,0.0018467164999947272
SMALL_TRUE_NO_CONTAINS,0.0007764763500290428
LARGE_FALSE_IN_BBOX,0.005810789099996327
LARGE_TRUE_NO_CONTAINS,0.0011018547500043496
LARGE_TRUE_NO_CONTAINS,0.011487694500010548
LARGE_TRUE_NO_CONTAINS,0.015208919999986392
LARGE_FALSE_IN_BBOX,0.00873384004999025
LARGE_TRUE_NO_CONTAINS,0.00909150210000007
LARGE_TRUE_NO_CONTAINS,0.010275104550009928
LARGE_TRUE_NO_CONTAINS,0.002739652649961499
LARGE_TRUE_NO_CONTAINS,0.001900432299999011
LARGE_FALSE_IN_BBOX,0.015232235699977536
LARGE_FALSE_IN_BBOX,0.010597427549964778
LARGE_TRUE_NO_CONTAINS,0.008696408500009056
LARGE_FALSE_IN_BBOX,0.009918189900008655
LARGE_TRUE_NO_CONTAINS,0.018346353250035464
MIXED_FALSE_IN_BBOX,0.008817272599981153
LARGE_FALSE_IN_BBOX,0.004787656899998183
LARGE_TRUE_NO_CONTAINS,0.004404497499990612
LARGE_TRUE_NO_CONTAINS,0.0029068481499962217
LARGE_FALSE_IN_BBOX,0.015066641000021263
LARGE_FALSE_IN_BBOX,0.0027959561499756092
LARGE_TRUE_NO_CONTAINS,0.01813068729998122
LARGE_FALSE_IN_BBOX,0.022016359600002033
LARGE_TRUE_NO_CONTAINS,0.015691579800022736
LARGE_FALSE_IN_BBOX,0.009999708900022598
LARGE_FALSE_IN_BBOX,0.0051666320000094855
LARGE_TRUE_NO_CONTAINS,0.004763647999970999
LARGE_TRUE_NO_CONTAINS,0.014803173349991993
LARGE_FALSE_IN_BBOX,0.004228654400003506
SMALL_TRUE_NO_CONTAINS,0.0008788954999999987
LARGE_TRUE_NO_CONTAINS,0.003961802399999215
LARGE_TRUE_NO_CONTAINS,0.02011599065003793
LARGE_FALSE_IN_BBOX,0.015234261949990469
LARGE_TRUE_NO_CONTAINS,0.01876391495002281
MIXED_TRUE_NO_CONTAINS,0.0008805611999832763
LARGE_TRUE_NO_CONTAINS,0.003977905300007478
LARGE_TRUE_NO_CONTAINS,0.012382843799969123
LARGE_TRUE_NO_CONTAINS,0.01540702729998884
LARGE_FALSE_IN_BBOX,0.019690976799984126
MIXED_FALSE_IN_BBOX,0.005617427399965891
MIXED_FALSE_IN_BBOX,0.004177471299999525
LARGE_FALSE_IN_BBOX,0.02687317719996827
LARGE_TRUE_NO_CONTAINS,0.022371090249998817
LARGE_TRUE_NO_CONTAINS,0.015740553849991557
LARGE_FALSE_IN_BBOX,0.006179483999994772
LARGE_TRUE_NO_CONTAINS,0.007866725700023381
LARGE_TRUE_NO_CONTAINS,0.0042742621999877885
MIXED_FALSE_IN_BBOX,0.008909322599993174
MIXED_FALSE_IN_BBOX,0.008999931899961667
LARGE_TRUE_NO_CONTAINS,0.018566563849981323
LARGE_TRUE_NO_CONTAINS,0.015725513500001398
LARGE_FALSE_IN_BBOX,0.0010098929500145458
LARGE_TRUE_NO_CONTAINS,0.00547811424999054
LARGE_TRUE_NO_CONTAINS,0.003379597150023983
LARGE_TRUE_NO_CONTAINS,0.013216136599976381
LARGE_TRUE_NO_CONTAINS,0.0041696197999954165
LARGE_FALSE_IN_BBOX,0.008460055049999938
LARGE_TRUE_NO_CONTAINS,0.003159315399989282
MIXED_FALSE_IN_BBOX,0.008930175949990371
LARGE_TRUE_NO_CONTAINS,0.0019798771500063594
LARGE_TRUE_NO_CONTAINS,0.0019165143000009267
LARGE_TRUE_NO_CONTAINS,0.0016352706500128988
LARGE_TRUE_NO_CONTAINS,0.004096422750035344
LARGE_TRUE_NO_CONTAINS,0.005516567299991948
MIXED_TRUE_NO_CONTAINS,0.0009488158999829466
LARGE_FALSE_IN_BBOX,0.005629677199976868
LARGE_TRUE_NO_CONTAINS,0.015861344850009118
LARGE_FALSE_IN_BBOX,0.017400916199994752
LARGE_TRUE_NO_CONTAINS,0.01842268820000754
LARGE_FALSE_IN_BBOX,0.011459801399996649
LARGE_TRUE_NO_CONTAINS,0.021303580600033456
LARGE_FALSE_IN_BBOX,0.017486566300021877
LARGE_TRUE_NO_CONTAINS,0.005286855350004771
LARGE_TRUE_NO_CONTAINS,0.006567031700024017
LARGE_FALSE_IN_BBOX,0.00441793410000173
LARGE_FALSE_IN_BBOX,0.0037127947499811854
LARGE_TRUE_NO_CONTAINS,0.008442217600031655
LARGE_TRUE_NO_CONTAINS,0.00458322709996537
MIXED_TRUE_NO_CONTAINS,0.009659820650040275
LARGE_TRUE_NO_CONTAINS,0.01733567989999756
LARGE_TRUE_NO_CONTAINS,0.016396550250010477
LARGE_FALSE_IN_BBOX,0.03494485444998645
LARGE_TRUE_NO_CONTAINS,0.0018673671499982447
LARGE_TRUE_NO_CONTAINS,0.019231320100016092
LARGE_TRUE_NO_CONTAINS,0.019191498400005003
LARGE_FALSE_IN_BBOX,0.020068579700000554
LARGE_TRUE_NO_CONTAINS,0.00889126154997939
LARGE_TRUE_NO_CONTAINS,0.02293915805003053
LARGE_TRUE_NO_CONTAINS,0.00285097319997476
LARGE_FALSE_IN_BBOX,0.018194254500031093
LARGE_TRUE_NO_CONTAINS,0.003962038449981264
LARGE_FALSE_IN_BBOX,0.004351276299985329
MIXED_FALSE_IN_BBOX,0.0030692749000081677
LARGE_TRUE_NO_CONTAINS,0.005627008700002989
LARGE_TRUE_NO_CONTAINS,0.007316509399970528
MIXED_TRUE_NO_CONTAINS,0.014366226149968497
LARGE_TRUE_NO_CONTAINS,0.010873382499994477
LARGE_FALSE_IN_BBOX,0.01582364350001626
MIXED_TRUE_NO_CONTAINS,0.0008710365500064654
LARGE_TRUE_NO_CONTAINS,0.0019469143999685911
LARGE_TRUE_NO_CONTAINS,0.0035182533500119463
LARGE_FALSE_IN_BBOX,0.01503632115000073
LARGE_TRUE_NO_CONTAINS,0.01760408320001261
LARGE_TRUE_NO_CONTAINS,0.0026132447999771104
LARGE_FALSE_IN_BBOX,0.01224137949998294
SMALL_TRUE_NO_CONTAINS,0.000855533550020482
LARGE_TRUE_NO_CONTAINS,0.016598234050024984
LARGE_TRUE_NO_CONTAINS,0.02244143990001248
LARGE_TRUE_NO_CONTAINS,0.007897790149991124
MIXED_FALSE_IN_BBOX,0.004059875400025703
LARGE_TRUE_NO_CONTAINS,0.0073919692500112434
LARGE_TRUE_NO_CONTAINS,0.004657627500000672
LARGE_TRUE_NO_CONTAINS,0.007420314000000872
LARGE_FALSE_IN_BBOX,0.00814151975000641
LARGE_TRUE_NO_CONTAINS,0.003582474850009021
MIXED_FALSE_IN_BBOX,0.00901601160003338
LARGE_TRUE_NO_CONTAINS,0.005876893649974591
MIXED_TRUE_NO_CONTAINS,0.004195340400019632
LARGE_FALSE_IN_BBOX,0.0009731226500207413
LARGE_TRUE_NO_CONTAINS,0.0036391000499861547
LARGE_TRUE_NO_CONTAINS,0.019071670950006593
MIXED_FALSE_IN_BBOX,0.0029990854000061518
LARGE_TRUE_NO_CONTAINS,0.018700091400023666
LARGE_TRUE_NO_CONTAINS,0.0026920342999801504
LARGE_TRUE_NO_CONTAINS,0.01238630570001078
LARGE_TRUE_NO_CONTAINS,0.007435568649998459
