,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(8281, 3500)",6.015299999972967e-05,0.0005598179999992681,675,675,0.00014105900000060956,8.97020000039106e-05,6.923600000163788e-05,0.0011656220000020312,0.000356757000005814,0.0005793589999996129
1,8771,"(1314, 10094)",2.8235999998571515e-05,2.965899999907151e-05,169,169,4.0945000002068355e-05,2.893099999567994e-05,3.140500000142765e-05,0.0005313849999950548,8.879800000016758e-05,7.251799999608011e-05
2,2856,"(12348, 7869)",2.4935000002557217e-05,3.13960000042357e-05,261,261,4.2104000002041175e-05,2.989600000091741e-05,2.9625000003363766e-05,0.000690080999994791,8.699700000391886e-05,6.300599999775613e-05
3,13344,"(231, 2610)",2.2336000000677814e-05,3.344699999985323e-05,618,618,4.535299999730569e-05,3.466399999751957e-05,3.487200000051871e-05,0.0006171330000057651,5.228099999499136e-05,4.411099999401813e-05
4,8734,"(13656, 15874)",1.8325999999291298e-05,3.103200000253992e-05,216,216,3.786000000616241e-05,3.1833000001313394e-05,3.409600000026103e-05,0.0005701139999985116,4.939900000522357e-05,4.3832999999438016e-05
5,3529,"(6955, 7307)",2.1076999999536383e-05,3.205600000200093e-05,420,420,4.393700000093759e-05,3.1698000000801585e-05,3.5088999993604375e-05,0.0006967449999990549,6.962599999837948e-05,6.249399999802563e-05
6,1250,"(13694, 7280)",3.449100000096905e-05,3.975700000324878e-05,738,738,4.6792999995659557e-05,3.857400000129019e-05,4.5511999999803265e-05,0.0006366610000014816,7.156899999927191e-05,6.359600000394039e-05
7,12423,"(3183, 2526)",1.9185999999393744e-05,6.137199999756149e-05,57,57,3.4845000001837434e-05,2.9340999994076356e-05,3.0484999996360784e-05,0.00033890499999955637,6.835699999641065e-05,5.745099999643344e-05
8,10885,"(14082, 12885)",1.7889999998743633e-05,2.31220000017629e-05,122,122,9.534199999450266e-05,4.2458999999439584e-05,3.819100000157505e-05,0.00047760999999724163,7.396799999526138e-05,7.179599999318498e-05
9,11167,"(16180, 12222)",2.1851999999711325e-05,3.488000000118063e-05,537,537,5.736399999989317e-05,3.860199999650149e-05,5.01319999983707e-05,0.0006369569999975511,7.630699999339186e-05,7.078400000182228e-05
10,1700,"(15538, 10494)",2.9291000000597478e-05,2.7025000001401622e-05,260,260,3.863599999931466e-05,3.1091000003868885e-05,3.3037999997986844e-05,0.0005733489999997232,7.082300000149644e-05,6.547499999953743e-05
11,5231,"(3536, 2838)",3.097400000129369e-05,3.129200000273613e-05,239,239,4.446899999521747e-05,3.7326999994036214e-05,4.9603000000786324e-05,0.0009702759999967725,9.641799999826617e-05,6.89649999969788e-05
12,4425,"(5548, 13242)",3.260000000082641e-05,5.638400000407273e-05,399,399,4.769800000303803e-05,3.740199999668903e-05,3.968700000456238e-05,0.0010198299999970573,5.21890000015901e-05,6.346100000342858e-05
13,11049,"(15593, 6499)",2.891899999823977e-05,8.854200000030232e-05,123,123,9.989300000512458e-05,3.0838999997229166e-05,3.050299999785011e-05,0.0005159959999971875,8.668000000255915e-05,8.30730000060953e-05
14,10937,"(9576, 8796)",2.1723999999778698e-05,8.796699999891189e-05,282,282,4.7549999997897885e-05,2.8059000001690038e-05,2.936799999986306e-05,0.0005369890000039845,4.871400000183712e-05,4.303100000413451e-05
15,8033,"(5774, 9410)",2.5162000000023e-05,2.1011999997710973e-05,56,56,6.997099999495049e-05,4.2602000000613316e-05,4.870200000084424e-05,0.0006200440000014851,7.856399999894847e-05,9.748700000500321e-05
16,5366,"(15500, 1703)",2.9228000002490262e-05,6.345500000293214e-05,124,124,3.1178000000409156e-05,2.5143000002003646e-05,3.0352000003119883e-05,0.0006777090000014141,5.3110999999717023e-05,8.007800000342513e-05
17,54,"(6467, 7596)",2.1470000000078926e-05,2.4460999995312704e-05,80,80,6.818699999655564e-05,4.439499999620011e-05,2.4326000001906323e-05,0.000542119000002117,8.798599999693124e-05,7.859000000109972e-05
18,14295,"(3335, 3222)",1.7836999997911107e-05,1.9745000003013047e-05,79,79,5.0044000005300404e-05,4.000700000261759e-05,2.4806000006094564e-05,0.00023730499999885524,8.77700000003756e-05,7.896200000345743e-05
19,2870,"(11576, 13005)",2.1010000001098206e-05,2.079999999438087e-05,308,308,2.8285999995603106e-05,4.1553999999166535e-05,2.3845000001188055e-05,0.00044546699999870043,8.741399999934174e-05,7.269400000353698e-05
20,12373,"(11403, 10951)",2.267700000047057e-05,2.530500000119673e-05,513,513,3.4036000002402034e-05,2.5076000000012755e-05,2.606900000046153e-05,0.00043580499999507083,7.078599999488233e-05,6.602499999530664e-05
21,2289,"(6136, 16331)",1.808400000058441e-05,8.379899999511053e-05,125,125,3.5515000000430064e-05,4.4361999997022394e-05,4.9672000002942696e-05,0.0007608189999999126,9.259499999814125e-05,9.017099999653055e-05
22,216,"(6290, 7194)",1.8247999999942977e-05,1.754300000555986e-05,102,102,7.103000000086013e-05,3.8589999995508606e-05,2.251999999458576e-05,0.0002464649999964763,0.00011077399999948057,0.00011710100000072998
23,10336,"(7520, 11175)",2.04059999973083e-05,1.8720999996446608e-05,169,169,2.6402999999675103e-05,2.1806999995988008e-05,2.2326999996380437e-05,0.00043901099999743565,8.985500000591173e-05,8.66239999979257e-05
24,14690,"(516, 4601)",1.8170000000594655e-05,1.7165999999235737e-05,79,79,4.695200000526256e-05,3.963000000339889e-05,2.2235999999509204e-05,0.00026847699999876795,8.691499999713415e-05,7.395700000500938e-05
25,3343,"(13385, 2486)",1.728199999817548e-05,3.2992000001286215e-05,57,57,7.878599999600056e-05,2.3085999998784246e-05,4.199099999624423e-05,0.0004107660000016722,8.140799999978299e-05,7.74139999961676e-05
26,1438,"(5992, 1735)",2.0594999998735375e-05,1.787200000080702e-05,125,125,2.635100000247803e-05,4.177200000299308e-05,3.63099999987071e-05,0.0005676820000033445,7.807600000120374e-05,7.197200000064186e-05
27,3039,"(10260, 5047)",1.90650000000403e-05,1.6346999998972933e-05,56,56,2.4252000002888963e-05,1.9315000002961824e-05,1.973799999888115e-05,0.00022066900000083933,8.318199999735043e-05,7.61029999978291e-05
28,4658,"(15473, 8647)",1.9368999996771663e-05,1.9376000004456273e-05,216,216,2.7053999993142952e-05,2.533400000004349e-05,6.342700000061541e-05,0.0004355209999999943,6.915700000575953e-05,8.379499999477957e-05
29,4136,"(6782, 16310)",1.8693000001235305e-05,1.96769999973867e-05,239,239,2.709099999975706e-05,2.1787999997968654e-05,2.2616999999058862e-05,0.0003953590000023155,9.193599999690605e-05,8.479699999952572e-05
30,695,"(10183, 11820)",1.916800000145713e-05,2.1809999999788943e-05,193,193,4.301700000297615e-05,6.48820000037631e-05,6.972999999987906e-05,0.0002247529999976905,8.873699999867313e-05,7.777700000133336e-05
31,9561,"(8298, 2797)",1.5370999999930746e-05,1.5632999996739727e-05,57,57,2.3716000001172688e-05,3.9659999998775675e-05,3.363000000433658e-05,0.00022002499999729253,7.70069999944667e-05,7.652600000085386e-05
32,14111,"(7074, 5733)",1.5486999998870488e-05,1.6772999998693194e-05,79,79,4.15680000003249e-05,4.807699999531678e-05,2.374399999638399e-05,0.0002799800000019559,8.966600000093194e-05,8.05869999993547e-05
33,15627,"(5172, 4547)",1.5024999999724287e-05,1.5546000000199456e-05,57,57,2.5648000004707683e-05,3.286300000127085e-05,1.965999999953283e-05,0.0002492910000029269,8.181700000164938e-05,5.26880000037977e-05
34,8694,"(4754, 13734)",1.7477000000098997e-05,2.4074999998902058e-05,192,192,4.787099999958855e-05,3.486399999985679e-05,2.2081999993872614e-05,0.0004918429999989371,7.817600000237235e-05,6.262600000184193e-05
35,15377,"(15142, 15810)",1.5533000002676545e-05,1.6890999994245703e-05,57,57,5.111800000179301e-05,5.061499999925445e-05,3.690700000191782e-05,0.00024732699999674423,4.6351999998250903e-05,4.1615000000660984e-05
36,1204,"(12248, 13055)",1.6396999999557238e-05,1.7282000001728193e-05,102,102,2.5143999998533673e-05,1.9902000005345144e-05,2.067500000180189e-05,0.00023576000000247177,4.328699999689434e-05,3.871999999915943e-05
37,9997,"(13639, 3539)",1.6455000000803466e-05,1.8022999995537248e-05,125,125,2.6835999996421833e-05,2.1255000000053315e-05,2.210400000279833e-05,0.0004099350000004165,5.011900000084779e-05,4.6953999998322615e-05
