,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",5.949499999946539e-05,0.0007648030000000361,675,675,0.0001750459999998455,0.00010354099999965172,8.693799999992535e-05,7.71920000000037e-05,0.00015427700000003597,0.0012397989999994863
1,8771,"(15773, 8337)",2.2630000000134487e-05,3.365399999921692e-05,169,169,5.7691000000303916e-05,5.375499999971112e-05,5.466400000031513e-05,4.887399999997655e-05,0.00016548800000038,8.182100000020398e-05
2,2856,"(15910, 12094)",2.2291999999701773e-05,3.633700000005291e-05,261,261,5.254199999971121e-05,4.341799999973972e-05,4.659499999970507e-05,5.1435999999682736e-05,5.4717000000259475e-05,5.4968000000599204e-05
3,13344,"(12030, 5184)",2.5942999999806204e-05,4.594099999977175e-05,618,618,0.00011532600000041526,5.982500000012436e-05,6.131299999978523e-05,7.545099999983762e-05,8.325000000031224e-05,8.091399999976545e-05
4,8734,"(14983, 16287)",2.1270999999600804e-05,3.967600000009952e-05,216,216,5.461200000045352e-05,4.7636000000572665e-05,5.6940000000338387e-05,5.7686999999972954e-05,8.314500000050629e-05,8.213899999987007e-05
5,3529,"(2127, 4354)",2.2899999999381748e-05,4.132100000031613e-05,420,420,6.107800000076935e-05,5.363100000010945e-05,6.082300000009866e-05,7.263000000001796e-05,8.487100000031944e-05,7.100799999992802e-05
6,1250,"(4727, 14250)",2.631899999983034e-05,4.8563000000001466e-05,738,738,6.678600000054047e-05,5.95100000007065e-05,6.259299999999968e-05,8.130400000005977e-05,8.723100000018746e-05,8.032599999996393e-05
7,12423,"(1621, 11816)",2.0081999999810307e-05,4.54679999997154e-05,57,57,4.415200000007502e-05,4.7291000000448946e-05,4.442200000021046e-05,4.675500000050903e-05,7.715000000008132e-05,6.734900000004984e-05
8,10885,"(12890, 16155)",1.953300000057112e-05,3.7364999999844883e-05,122,122,7.226900000034675e-05,4.150999999996685e-05,4.1344999999637366e-05,4.501899999986847e-05,7.391600000072884e-05,6.691899999999862e-05
9,11167,"(6912, 6854)",3.4125999999190526e-05,4.5024999999476734e-05,537,537,6.287999999976535e-05,5.385999999951707e-05,5.1551999999510656e-05,6.313200000018782e-05,7.996300000012724e-05,7.835900000063845e-05
