,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715.0,"(10832, 9230)",4.241299996010639e-05,0.00015729899996586028,675.0,675.0,0.0001343789999737055,7.952800001476135e-05,7.893599990893563e-05,9.339600001112558e-05,0.000175071999933607,0.000290484000061042
1,8771.0,"(15773, 8337)",3.2901000054152973e-05,3.739799990398751e-05,169.0,169.0,5.6187000041063584e-05,4.875899992384802e-05,5.0498000064180815e-05,5.6447000019943516e-05,0.0001081059999705758,8.810700001049554e-05
2,2856.0,"(15910, 12094)",2.6000000048043148e-05,3.823999998076033e-05,261.0,261.0,5.448499996418832e-05,4.7741000003043155e-05,4.9757000056160905e-05,5.671500002790708e-05,8.279999997284904e-05,7.49089999771968e-05
3,13344.0,"(12030, 5184)",3.0644000048596354e-05,4.510000007940107e-05,618.0,618.0,6.592099998670164e-05,6.395399998382345e-05,5.938399999649846e-05,7.514200001423887e-05,7.266499994784681e-05,6.820700002663216e-05
4,8734.0,"(14983, 16287)",3.675800007840735e-05,3.1783000054019794e-05,216.0,216.0,5.18340000326134e-05,4.70539999923858e-05,4.7433999952772865e-05,5.542700000660261e-05,9.441800000331568e-05,9.317900003225077e-05
5,3529.0,"(2127, 4354)",3.296200009117456e-05,3.9372000060211576e-05,420.0,420.0,5.3827999977329455e-05,4.988000000594184e-05,5.4317000035553065e-05,6.40399999838337e-05,8.573299999170558e-05,8.597800001552969e-05
6,1250.0,"(4727, 14250)",2.984000002470566e-05,4.3816000015795e-05,738.0,738.0,6.489199995485251e-05,6.1021999954391504e-05,6.591800001842785e-05,8.077699999375909e-05,9.244000000308006e-05,8.964700009528315e-05
7,12423.0,"(1621, 11816)",2.3747000000184926e-05,2.935999998499028e-05,57.0,57.0,6.410900004993891e-05,5.2564999919013644e-05,4.7855999923740455e-05,4.867799998464761e-05,8.374799995181093e-05,7.067100000313076e-05
8,10885.0,"(12890, 16155)",2.3281000039787614e-05,3.302300001450931e-05,122.0,122.0,5.484099995101133e-05,5.434400009107776e-05,5.0349000048299786e-05,5.255600001419225e-05,6.924499996330269e-05,6.915799997386785e-05
9,11167.0,"(6912, 6854)",2.8275999966353993e-05,4.741999998714164e-05,537.0,537.0,9.030900002926501e-05,7.10099999423619e-05,7.030300002952572e-05,8.106100005988992e-05,0.00013260299999728886,9.156699991308415e-05
