,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715.0,"(10832, 9230)",0.0002364410000001982,0.0003497639999991975,246.0,675.0,0.00012756000000013756,2.865600000045987e-05,0.00018017900000000253,0.0003019439999993878,0.00026677700000021787,0.0007259790000002653
1,8771.0,"(15773, 8337)",0.00017109099999990107,6.739400000022044e-05,158.0,169.0,7.99969999993877e-05,1.5629999996491506e-06,6.850100000033166e-05,0.00013531599999971888,0.00015232999999970076,0.00010358500000062776
2,2856.0,"(15910, 12094)",9.742299999970783e-05,7.973300000063688e-05,179.0,261.0,7.263599999962622e-05,1.5129999999530241e-06,6.773700000017868e-05,0.0001362980000001457,0.00010793400000075337,9.533500000014072e-05
3,13344.0,"(12030, 5184)",0.0001009690000000063,6.783400000021089e-05,258.0,618.0,8.392800000045497e-05,1.5570000000408868e-06,8.940199999951659e-05,0.00015151499999976892,9.281299999930326e-05,8.532400000049734e-05
4,8734.0,"(14983, 16287)",8.943200000022244e-05,6.753299999928686e-05,167.0,216.0,7.588499999933163e-05,1.4269999999427796e-06,6.828600000030605e-05,0.00013388500000033332,0.00011096199999993672,9.76769999994076e-05
5,3529.0,"(2127, 4354)",9.707500000022407e-05,7.157699999993383e-05,212.0,420.0,9.18470000002003e-05,1.4759999995561657e-06,7.335200000024855e-05,0.00014512899999985507,0.00010077399999985914,9.560899999971895e-05
6,1250.0,"(4727, 14250)",0.00010496699999995585,7.011400000056511e-05,277.0,738.0,8.617399999977238e-05,1.5449999999361808e-06,8.038999999993024e-05,0.00017407500000032883,0.00010537300000024175,9.975000000039813e-05
7,12423.0,"(1621, 11816)",9.093699999995764e-05,6.585599999997527e-05,106.0,57.0,6.711800000047674e-05,1.6130000002334555e-06,6.912300000028182e-05,0.0001292760000000115,0.00010324700000019504,9.214000000046241e-05
8,10885.0,"(12890, 16155)",9.105300000022964e-05,6.828700000038879e-05,130.0,122.0,8.491400000032456e-05,1.6770000001997687e-06,8.548599999969042e-05,0.0001374519999997048,9.454399999953012e-05,8.959100000005549e-05
9,11167.0,"(6912, 6854)",0.00010422800000009502,7.178700000043392e-05,257.0,537.0,8.724999999998317e-05,1.6060000005424513e-06,8.503099999934705e-05,0.00016167799999955434,0.00010706700000007174,0.00010104600000016006
10,1700.0,"(10765, 824)",9.513699999974534e-05,6.693299999938063e-05,182.0,260.0,7.730699999974888e-05,1.6440000001338717e-06,7.722899999951238e-05,0.00014689099999998234,0.00010215199999930036,9.708100000072051e-05
11,5231.0,"(6865, 7480)",9.423199999991638e-05,6.822599999978252e-05,175.0,239.0,8.000600000013236e-05,1.7259999998131548e-06,7.544800000047758e-05,0.0001451650000001692,9.97629999996974e-05,9.458099999992697e-05
12,4425.0,"(5608, 4160)",9.925999999982338e-05,6.886700000041657e-05,216.0,399.0,8.754299999935711e-05,1.666000000177803e-06,8.126099999916647e-05,0.0001544500000001392,0.00022577100000020778,0.00012409999999984933
13,11049.0,"(8588, 8110)",9.07709999999895e-05,6.18949999999785e-05,142.0,123.0,7.90769999996499e-05,1.747999999857086e-06,7.551500000069211e-05,0.00014058200000022225,0.00012266600000021555,0.00010111699999981738
14,10937.0,"(14267, 4482)",9.592600000019047e-05,6.503999999996068e-05,177.0,282.0,7.672399999947288e-05,1.6820000006134705e-06,7.653199999957394e-05,0.00014544100000080107,0.00010964199999996538,0.00010200700000062568
15,8033.0,"(12533, 12403)",8.708799999990191e-05,6.345999999979313e-05,106.0,56.0,6.847199999970854e-05,1.5370000001624362e-06,0.00018036099999996225,0.00020542299999970481,9.451300000051788e-05,8.93910000003828e-05
16,5366.0,"(6238, 179)",8.97419999996707e-05,8.485100000044099e-05,147.0,124.0,8.438199999982743e-05,1.7669999996527963e-06,7.813700000003365e-05,0.00015039999999988396,9.655500000071982e-05,9.160000000019153e-05
17,54.0,"(2092, 7438)",8.774000000011384e-05,6.540099999963189e-05,118.0,80.0,7.689099999996785e-05,1.8779999999551933e-06,7.068500000073641e-05,0.0001435819999997534,9.708700000032877e-05,9.141899999942638e-05
18,14295.0,"(5243, 8089)",8.768999999997362e-05,6.281600000068721e-05,110.0,79.0,7.06400000005658e-05,1.5349999999969555e-06,7.172699999991039e-05,0.0001388070000007957,0.00010266600000008452,9.708400000008055e-05
19,2870.0,"(1760, 16332)",9.66579999999162e-05,7.149099999992359e-05,194.0,308.0,8.110200000022161e-05,1.5859999997758223e-06,7.903300000045022e-05,0.00014956300000079636,9.56009999999452e-05,8.849700000013172e-05
20,12373.0,"(11184, 11058)",0.00010312599999995342,7.058699999973328e-05,238.0,513.0,8.116899999954796e-05,1.6580000004040585e-06,7.91150000001295e-05,0.0001579280000001404,9.292699999985388e-05,8.795699999986084e-05
21,2289.0,"(6677, 12833)",9.033999999985554e-05,6.06279999999515e-05,143.0,125.0,7.237300000006996e-05,1.7369999998351204e-06,7.4382000000206e-05,0.00013742900000046632,0.0001035049999993376,9.870299999992227e-05
22,216.0,"(13019, 2113)",8.91240000000515e-05,5.8593999999523305e-05,125.0,102.0,6.886999999977661e-05,1.6210000000072e-06,6.378900000036936e-05,0.0001317370000002427,9.454100000017007e-05,8.827699999969241e-05
23,10336.0,"(10190, 12460)",9.118799999985328e-05,6.421800000033784e-05,155.0,169.0,7.555400000036627e-05,1.5239999999749898e-06,7.412200000000979e-05,0.00014355800000043217,9.549600000013925e-05,9.724899999952186e-05
24,14690.0,"(5935, 13874)",8.784800000016801e-05,6.342500000044993e-05,115.0,79.0,6.954299999950564e-05,1.5819999994448608e-06,7.136299999999096e-05,0.00013565500000023434,0.00011759299999969386,0.00011186900000037525
25,3343.0,"(5726, 10724)",8.539900000004153e-05,6.014600000003867e-05,106.0,57.0,6.854599999961408e-05,1.6189999998417193e-06,6.299700000056419e-05,0.0001278750000004436,9.638800000022485e-05,9.125700000023329e-05
26,1438.0,"(7387, 11723)",8.817699999985606e-05,6.139100000002173e-05,143.0,125.0,7.371799999944528e-05,1.6079999998197536e-06,6.846699999929484e-05,0.00013699800000033235,0.00010194700000010215,9.043900000005323e-05
27,3039.0,"(1225, 6065)",8.504300000033993e-05,5.555200000006977e-05,103.0,56.0,6.676799999993932e-05,1.5490000002671422e-06,6.485599999983549e-05,0.00012520499999979506,9.68629999995585e-05,0.00010701099999987917
28,4658.0,"(14333, 11195)",9.094300000000999e-05,6.338599999988759e-05,166.0,216.0,7.449699999995119e-05,1.5439999998534404e-06,7.218399999953107e-05,0.00013645900000014421,9.683899999934908e-05,9.177199999932384e-05
29,4136.0,"(15010, 3599)",8.95370000000284e-05,6.540299999979737e-05,172.0,239.0,7.264799999973093e-05,1.554999999875406e-06,7.055700000080378e-05,0.000138156999999417,9.974300000070713e-05,9.599699999984779e-05
30,695.0,"(604, 16308)",8.809499999973269e-05,6.481299999983037e-05,150.0,193.0,7.144800000080664e-05,1.5570000000408868e-06,6.389599999945261e-05,0.00012855500000075182,9.20100000003643e-05,8.553899999963477e-05
31,9561.0,"(603, 1868)",9.69199999998338e-05,5.962399999948076e-05,106.0,57.0,6.326200000028592e-05,1.3609999998109856e-06,6.155500000026848e-05,0.00011900400000008915,9.727700000006223e-05,9.142200000056278e-05
32,14111.0,"(13153, 2054)",7.980300000021145e-05,5.1957000000157905e-05,117.0,79.0,6.13709999992551e-05,1.3450000002634965e-06,6.623499999935945e-05,0.00012145799999974116,9.429999999976957e-05,8.922899999941336e-05
