,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715.0,"(10832, 9230)",5.3289999999872606e-05,0.0003086450000004959,477.0,609.0,0.00012534599999991514,9.334900000013135e-05,7.95730000007211e-05,6.691799999991588e-05,0.00037898400000013766,0.0005302000000000362
1,8771.0,"(15773, 8337)",3.2387999999716754e-05,5.576700000009538e-05,125.0,153.0,5.6107999999888136e-05,3.8990000000183045e-05,5.099499999960955e-05,4.830199999972251e-05,0.00010137800000009634,7.023700000008404e-05
2,2856.0,"(15910, 12094)",2.6972999999763658e-05,5.09800000001448e-05,189.0,239.0,5.791099999985505e-05,3.409900000050925e-05,3.639400000032822e-05,4.743800000017728e-05,8.130199999989429e-05,0.00010172699999966284
3,13344.0,"(12030, 5184)",2.5623000000418727e-05,5.335200000011753e-05,445.0,563.0,4.5645000000149594e-05,3.311800000016518e-05,4.4046000000186325e-05,5.0895000000217294e-05,6.574200000031283e-05,5.833500000029801e-05
4,8734.0,"(14983, 16287)",2.2410000000139263e-05,5.06399999995466e-05,157.0,194.0,4.927899999973562e-05,3.553200000006029e-05,3.8125000000555076e-05,4.448000000056851e-05,8.62289999998822e-05,7.026499999973623e-05
5,3529.0,"(2127, 4354)",2.3282000000346414e-05,5.228200000040317e-05,301.0,385.0,4.9020999999704884e-05,3.3391999999743405e-05,3.6444000000024346e-05,4.6979999999585687e-05,7.313299999989198e-05,6.847299999979128e-05
6,1250.0,"(4727, 14250)",2.4439000000153754e-05,6.053899999969303e-05,525.0,669.0,3.379400000014243e-05,2.3804999999654797e-05,2.296099999998802e-05,3.4825000000182627e-05,9.548500000011728e-05,7.45000000001994e-05
7,12423.0,"(1621, 11816)",2.2863000000317157e-05,4.274700000017617e-05,41.0,53.0,2.678600000027842e-05,2.777100000006527e-05,2.0692000000543942e-05,2.3777999999197164e-05,7.294999999984952e-05,6.503399999946424e-05
8,10885.0,"(12890, 16155)",2.192199999972999e-05,2.8093000000062318e-05,89.0,116.0,2.6368000000331904e-05,2.292599999975664e-05,2.0310000000023365e-05,2.745599999975923e-05,6.907900000019396e-05,6.324000000024199e-05
9,11167.0,"(6912, 6854)",2.3554000000203246e-05,3.526100000073029e-05,381.0,486.0,2.9786999999892316e-05,2.043399999962503e-05,2.093699999949905e-05,2.6484999999354386e-05,8.451900000050472e-05,7.332099999945996e-05
10,1700.0,"(10765, 824)",2.253800000007189e-05,3.0061000000358717e-05,189.0,240.0,2.4503000000564157e-05,1.8769999999612708e-05,2.0679000000356496e-05,2.504800000036056e-05,7.755400000064583e-05,7.412800000050623e-05
11,5231.0,"(6865, 7480)",2.2966999999596283e-05,2.9782000000366793e-05,173.0,217.0,2.8237000000430612e-05,1.956799999991432e-05,2.0736999999826367e-05,2.5212999999801866e-05,8.333999999976527e-05,6.966800000007822e-05
12,4425.0,"(5608, 4160)",2.2817000000507903e-05,3.121800000016606e-05,285.0,363.0,2.7712999999707222e-05,1.954800000003587e-05,2.0772999999252306e-05,2.9859999999715114e-05,7.55659999995828e-05,6.911699999978538e-05
13,11049.0,"(8588, 8110)",2.1925999999616863e-05,2.813399999990196e-05,93.0,115.0,2.423599999978876e-05,1.8553000000309794e-05,1.9919999999729043e-05,2.431700000027348e-05,8.040799999964321e-05,6.883200000018519e-05
14,10937.0,"(14267, 4482)",2.242600000013084e-05,2.9800000000079763e-05,201.0,261.0,2.6851000000327474e-05,1.8954999999820643e-05,2.014900000002484e-05,2.508199999962102e-05,0.00010054999999997705,8.046900000024948e-05
15,8033.0,"(12533, 12403)",2.056900000013684e-05,2.5983000000451284e-05,41.0,53.0,0.00010267999999946653,2.5881000000005372e-05,3.022300000043998e-05,3.073799999953053e-05,7.275199999945414e-05,6.774699999922973e-05
