,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",0.00518554600000698,0.0003439119999484319,153,609,0.00018783999996685452,7.498900004065945e-05,7.114700008514774e-05,0.00014404299997750059,0.00025277199995343835,0.00018916299995908048
1,8771,"(15773, 8337)",0.0001562830000239046,5.1592999966487696e-05,95,153,6.300799998371076e-05,5.3930999911244726e-05,5.383500001698849e-05,9.15079999685986e-05,0.0001313939999363356,0.0001895370000966068
2,2856,"(15910, 12094)",0.00016441200000372191,5.195000005642214e-05,114,239,6.356199992296752e-05,5.455100006201974e-05,5.499600001712679e-05,9.381000006669638e-05,0.00034693400004925934,0.00021100700007536943
3,13344,"(12030, 5184)",0.00014086900000620517,5.6460999985574745e-05,178,563,6.797300000016548e-05,5.89750000017375e-05,7.755500007533556e-05,0.00010907799992310174,0.00019597799996518006,9.129000000029919e-05
4,8734,"(14983, 16287)",0.0001193840000723867,5.269400003271585e-05,101,194,6.82679999499669e-05,5.6016000030467694e-05,5.549499996959639e-05,9.342199996353884e-05,0.00010802099995999015,9.92710000673469e-05
5,3529,"(2127, 4354)",0.0001419359999772496,5.552899995109328e-05,139,385,6.861099996058329e-05,5.932999999913591e-05,6.063700004688144e-05,0.00010348999990128505,0.00019060399995396438,0.00022611099996083794
6,1250,"(4727, 14250)",0.0002181070000233376,6.03839999939737e-05,194,669,7.343599997966521e-05,6.383899994943931e-05,6.488399992576888e-05,0.00011560899997675733,0.00019927699997879245,0.0003608470000244779
7,12423,"(1621, 11816)",0.00015833200006909465,5.332900002485985e-05,62,53,6.197499999416323e-05,5.210899996654916e-05,5.285200006710511e-05,8.565499990709213e-05,0.0001581060000717116,0.00010494200000721321
8,10885,"(12890, 16155)",0.00014725400001225353,5.102900001929811e-05,88,116,6.247399994663283e-05,5.4145000035532576e-05,5.542900009913865e-05,0.00011203899998690758,0.0002612649999491623,0.00015269100003934
9,11167,"(6912, 6854)",0.00015098699998361553,6.101700000726851e-05,167,486,7.454299998244096e-05,6.518600002891617e-05,6.540399999721558e-05,0.0001137709999738945,0.00018449599997438781,0.0001672140000437139
10,1700,"(10765, 824)",9.558399995057698e-05,5.6721999953879276e-05,118,240,7.123199998204655e-05,6.130300005224854e-05,6.172100006551773e-05,0.0001059160000522752,0.00014167000006182207,0.00018221599998469173
11,5231,"(6865, 7480)",0.00030129699996450654,5.659199996443931e-05,107,217,6.953199999770732e-05,6.0711000060109654e-05,6.8294000016067e-05,0.0001025060000756639,0.0002399439999862807,0.00017739000008987205
12,4425,"(5608, 4160)",0.00047072400002434733,6.028300003890763e-05,141,363,9.309399990797829e-05,0.00010952699994959403,0.0001388079999742331,0.0001241420000042126,0.00025067700005365623,0.00018429600004310487
