,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",0.00019389100000921644,8.987600000409657e-05,324,675,0.00016963900000632748,8.721099999320359e-05,7.100500000944976e-05,0.0001706100000120614,0.00032714799999666866,0.00043869099999938044
1,8771,"(15773, 8337)",0.0001253019999865046,0.00013509999999428146,118,169,0.00023380300000042098,0.00014377700000522964,7.788599999969392e-05,0.00023700799999915034,0.00014557500000478285,0.00022904600000117625
2,2856,"(15910, 12094)",9.04149999882975e-05,0.00011345200000789646,168,261,0.00014548500000444164,7.885699999121698e-05,6.829099999094979e-05,0.00013366399998915313,0.00012585100000706007,0.00010095500000772972
3,13344,"(12030, 5184)",0.00011973499999839987,5.689799999686329e-05,377,618,7.125899999493868e-05,5.8745000004023495e-05,5.8801999998081556e-05,0.00015629499999647578,9.868800000845113e-05,8.934499999213585e-05
4,8734,"(14983, 16287)",0.0002606310000032863,5.5091000007223556e-05,143,216,6.776000000741078e-05,5.6933999999841944e-05,5.653899999913392e-05,0.00011359900000229572,0.00010572200000069643,9.777799999710624e-05
5,3529,"(2127, 4354)",0.00022223799999210314,5.430599999556307e-05,258,420,6.756899999516008e-05,5.67780000011453e-05,5.770299999596773e-05,0.00012585799998987568,9.760300000039024e-05,9.198499999740761e-05
6,1250,"(4727, 14250)",0.0002650660000114158,6.1753000011322e-05,425,738,7.489899999768568e-05,6.372500000395576e-05,6.395700000894067e-05,0.00014930599999729566,9.778900000867452e-05,9.308099998861508e-05
7,12423,"(1621, 11816)",7.89860000054432e-05,5.302600000334223e-05,57,57,6.641400000262365e-05,5.4743000006851616e-05,5.60569999947802e-05,9.79040000004261e-05,9.562700000742552e-05,9.106400000291615e-05
8,10885,"(12890, 16155)",7.943900000384474e-05,5.11509999938653e-05,98,122,8.155099999385129e-05,5.306399999938094e-05,5.413100001305793e-05,0.00010185400000750633,9.458299999209885e-05,8.975500000474312e-05
9,11167,"(6912, 6854)",0.00010726099999658345,5.2703000008591516e-05,329,537,6.54460000077961e-05,5.643099999019796e-05,5.645000000242817e-05,0.00012913400000513775,9.937200000820212e-05,9.276100000477072e-05
10,1700,"(10765, 824)",8.70050000116862e-05,5.094700000540797e-05,170,260,6.566700000121273e-05,5.413300000611798e-05,5.52300000009609e-05,0.00011196900000243204,0.00010381100000245169,9.223600000041188e-05
11,5231,"(6865, 7480)",8.550199999035613e-05,4.991000000131862e-05,154,239,6.483500000342701e-05,5.424900000150501e-05,5.475400000420905e-05,0.00010878000000502652,0.00012191999999799918,9.446999999340733e-05
12,4425,"(5608, 4160)",9.999199998844688e-05,5.1475000006462324e-05,252,399,6.47079999964717e-05,5.4704999996602055e-05,5.856000001358552e-05,0.00012341299999718558,0.00018824300001085703,0.00013429900000971884
13,11049,"(8588, 8110)",7.595699999285443e-05,5.1577999997221013e-05,91,123,6.099599998776739e-05,5.1872999989655e-05,5.30679999997119e-05,9.812700000111363e-05,0.00011194600000408172,9.78190000040513e-05
14,10937,"(14267, 4482)",8.772399999656955e-05,4.812900000672471e-05,198,282,6.137399999772697e-05,5.131700000049477e-05,5.234300000722669e-05,0.00011141800000302737,0.00010399499998925421,9.639999998967141e-05
15,8033,"(12533, 12403)",7.168000000490338e-05,4.6651999994651305e-05,57,56,6.12620000026709e-05,5.091400001333568e-05,5.1908000003209054e-05,9.279600000411392e-05,9.791200000108802e-05,9.170600000629747e-05
16,5366,"(6238, 179)",7.572799999877589e-05,4.88839999945867e-05,91,124,6.346400000722952e-05,5.289599999969141e-05,5.404299999156592e-05,9.901199999262644e-05,9.665700000027755e-05,9.124599999665861e-05
17,54,"(2092, 7438)",0.0001244540000016059,4.767499999047686e-05,72,80,6.069299999467148e-05,5.015499999672102e-05,5.370300000606676e-05,9.868399999390931e-05,9.766099999808375e-05,9.596900000019559e-05
18,14295,"(5243, 8089)",7.406899999296002e-05,4.732000000728931e-05,70,79,5.9887000006142443e-05,4.990600000098766e-05,5.1501999990932745e-05,0.00014441100000794904,9.959700000194971e-05,9.21569999974281e-05
19,2870,"(1760, 16332)",9.177399999771296e-05,6.145300000071074e-05,200,308,7.779599999935272e-05,5.896800000471103e-05,5.824700001255678e-05,0.00011780600000577124,0.00010702699999853849,8.622899999011224e-05
20,12373,"(11184, 11058)",0.00014690699998709533,5.260399998974208e-05,333,513,6.402299999308525e-05,5.361800000969197e-05,5.51070000085474e-05,0.00012540199999477863,9.347900000022946e-05,8.815200000356072e-05
21,2289,"(6677, 12833)",0.00013126700000043456,5.001499999934822e-05,91,125,6.300799999792162e-05,5.334200000106648e-05,5.363100000010945e-05,9.964599999534585e-05,0.00016539499999623786,0.00021423100000106388
22,216,"(13019, 2113)",0.00012801700000864003,4.8180000007391754e-05,83,102,6.02230000055215e-05,5.099799999186416e-05,5.194900001015412e-05,9.58849999932454e-05,0.00020155900000418114,0.0001323749999926349
23,10336,"(10190, 12460)",0.00017313899999749083,4.8565999989591546e-05,117,169,8.235299999626022e-05,5.847600000663533e-05,5.709199999159864e-05,0.00010731899999427696,0.0001243199999976241,9.816700000442324e-05
24,14690,"(5935, 13874)",0.0002851440000029015,5.0076999997372695e-05,73,79,6.9174999993038e-05,5.307899999706933e-05,5.359299998985989e-05,9.717799999009458e-05,0.00017442200000061803,0.00011740299999019044
25,3343,"(5726, 10724)",0.00029800899999088415,4.846000000213735e-05,57,57,7.707900000752943e-05,8.792000001278666e-05,7.158900000092672e-05,0.00023285299999997733,0.00021264800000153627,0.00017464600000494102
26,1438,"(7387, 11723)",0.00047487800000567404,6.723500000305194e-05,91,125,7.236400000465437e-05,5.9032000010006414e-05,5.914199999779157e-05,0.00010934600000211958,0.00012014800000770265,0.00023809500000027128
27,3039,"(1225, 6065)",0.00022183000000097763,5.5896000006327995e-05,56,56,7.18480000045929e-05,5.7120999997550825e-05,7.199699999205222e-05,0.00011984800001130225,0.00020587600000965267,0.0002846170000054826
28,4658,"(14333, 11195)",0.0001447129999974095,9.284899999784102e-05,142,216,7.254799999145689e-05,5.799699999897712e-05,5.8721000002037727e-05,0.00011460800000406834,0.0001259529999941833,0.00010011399999143578
29,4136,"(15010, 3599)",0.0002488569999883339,5.2654000000984524e-05,157,239,6.587099998967005e-05,5.513899999698424e-05,5.594999998947969e-05,0.00010887000000536773,0.00010148100000151317,9.5005000005699e-05
