,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",0.00019677599999567974,0.0002599879999820587,246,675,0.0001883909999946809,2.8370000109134708e-06,0.00012162699999862525,0.000353777999976046,0.0005304599999362836,0.0002934419999292004
1,8771,"(15773, 8337)",0.00012160200003563659,9.271100003616084e-05,158,169,0.00016825900002004346,4.3839999648298544e-06,0.00017395899999428366,0.0003723999999465377,0.00017944300009276049,0.00011500599998726102
2,2856,"(15910, 12094)",0.00011423300003343684,0.00015996000001905486,179,261,0.00018262400004687152,3.525000010995427e-06,0.0002348129999631965,0.0004375870000217219,0.00011536100009834627,0.00010527399990678532
3,13344,"(12030, 5184)",0.0001200600000288432,0.00020097199995916526,258,618,0.00018985600001997227,4.3880000362150895e-06,0.0001373960000137231,0.00024717100001225845,0.00010030900000401743,9.52699999743345e-05
4,8734,"(14983, 16287)",0.00010591000000204076,9.555700000873912e-05,167,216,0.00011663300000464005,2.464999965923198e-06,0.00010271899998315348,0.00021753800001533818,0.00011603199993714952,0.00010959700000512385
5,3529,"(2127, 4354)",0.00011350099998708174,8.932399998684559e-05,212,420,0.00013348900000664798,2.704999985780887e-06,0.00011120200002778802,0.0002304159999653166,0.00011290200006897066,0.0001067980000470925
6,1250,"(4727, 14250)",0.00013688199999251083,0.00017023999998855288,277,738,0.0001245699999685712,2.235000010841759e-06,0.00010846300000366682,0.0002206779999482933,0.00011887200003002363,0.00011320000010073272
7,12423,"(1621, 11816)",9.795099998655132e-05,7.113899999922069e-05,106,57,8.4894999986318e-05,2.012000038575934e-06,8.009100002936975e-05,0.0001578339999923628,0.00010806799991769367,0.00010264299999107607
8,10885,"(12890, 16155)",9.852199997339994e-05,7.477299999436582e-05,130,122,8.722600000510283e-05,2.0230000359333644e-06,8.117900000570444e-05,0.00016355200000361947,0.00010126799998033675,0.00014536100002260355
9,11167,"(6912, 6854)",0.00012925199996516312,8.364399997162764e-05,257,537,0.00011284200002137368,2.3530000134996953e-06,9.951600003432759e-05,0.00020097399999485788,0.0001306799999838404,0.00011657799996100948
10,1700,"(10765, 824)",0.00012092600002233667,8.027000001220586e-05,182,260,9.429499999669133e-05,2.1889999857194198e-06,8.895399997754794e-05,0.00019049499996981467,0.00011785200001668272,0.00010931300005267985
11,5231,"(6865, 7480)",0.00010587399998485125,7.469000001947279e-05,175,239,0.00012513799998714603,2.773000005618087e-06,0.00011646299998346876,0.00020197800000687494,0.00011082800006079196,0.0001045599999542901
12,4425,"(5608, 4160)",0.00011006900001575559,8.382800001527357e-05,216,399,0.00010017300002118645,2.0869999843853293e-06,9.130199998708122e-05,0.00019441699998878903,0.00011378300007436337,0.00018806899993251136
13,11049,"(8588, 8110)",9.846699998661279e-05,0.00010183800003460419,142,123,0.0002712450000217359,3.3730000268406e-06,0.00012077200000248922,0.00019561100003784304,0.0001442899999801739,0.0001336280000714396
14,10937,"(14267, 4482)",0.00010682099997438854,8.77439999840135e-05,177,282,9.549499998229294e-05,2.1170000081838225e-06,8.653300000105446e-05,0.00017711200001713223,0.00012152700003298378,0.00011303600001610903
15,8033,"(12533, 12403)",0.00013600799996993373,6.894399996326683e-05,106,56,8.273599996755365e-05,2.0450000306482252e-06,7.470400004194744e-05,0.00015376800001831725,0.00010864199998650292,0.00010077800004637538
16,5366,"(6238, 179)",9.796099999448415e-05,7.154899998340625e-05,147,124,8.36639999874933e-05,3.6429999568099447e-06,8.634199997459291e-05,0.00016476500002227112,0.00010862199997063726,0.00010297500000433502
17,54,"(2092, 7438)",9.791100001166342e-05,6.564699998534707e-05,118,80,8.117200002288882e-05,2.011999981732515e-06,7.526999996798622e-05,0.00015375199996015,0.00011137199999211589,0.00010198399991168117
18,14295,"(5243, 8089)",0.00010761900000488822,6.542400001308124e-05,110,79,0.0001489370000058443,2.2529999910148035e-06,8.794199999329066e-05,0.00033315800004629637,0.00021787899993341853,0.00019694800005254365
19,2870,"(1760, 16332)",0.0001438310000025922,0.00011167500002784436,194,308,0.0001782329999855392,2.315999950042169e-06,0.00010813000000098327,0.0002166019999663149,0.00029306700002962316,0.00018711200004872808
20,12373,"(11184, 11058)",0.00017535299997462062,8.731399998396228e-05,238,513,0.00014407200001187448,2.8199999633216066e-06,0.00011217799999485578,0.0002351950000161196,0.00017249299992272427,0.00016633600000659499
21,2289,"(6677, 12833)",0.0001408109999943008,8.41619999505383e-05,143,125,9.168600001885352e-05,2.1980000042276515e-06,8.360199996104711e-05,0.0001728859999730048,0.0001864609999984168,0.00014091700006702013
22,216,"(13019, 2113)",9.997000000794287e-05,6.880799998043585e-05,125,102,0.00010093100001995481,2.1330000095076684e-06,8.658799998784161e-05,0.00017172700000855912,0.00011231700000280398,0.00010702400004447554
23,10336,"(10190, 12460)",0.00012005500002487679,8.102099997131518e-05,155,169,9.195500001624168e-05,1.9880000081684557e-06,8.648200002880913e-05,0.00021852699995861258,0.00011179299997365888,0.00010534900002312497
24,14690,"(5935, 13874)",0.00017639199995755916,7.129300001906813e-05,115,79,0.00011376700001619611,2.3150000174609886e-06,9.000300002526274e-05,0.00017614799998000308,0.00013424300004771794,0.0001286039999968125
25,3343,"(5726, 10724)",0.0001874440000051436,7.425200004718135e-05,106,57,9.015000000545115e-05,2.2199999989425123e-06,8.137099996474717e-05,0.00016885500002672416,0.00010764500007098832,0.00010384699999121949
26,1438,"(7387, 11723)",0.00021654900001522037,8.078700000169192e-05,143,125,0.00010188400000288311,2.205999976467865e-06,9.131699999898046e-05,0.00020933399997602464,0.00010960899999190588,0.0001035409999303738
27,3039,"(1225, 6065)",0.0001154579999820271,9.258500000441927e-05,103,56,9.408500000063214e-05,2.2199999989425123e-06,8.399500001132765e-05,0.00017318799996246526,0.00015163099999426777,0.00020449299995561887
28,4658,"(14333, 11195)",0.0001168240000311016,8.069500000829066e-05,166,216,9.57240000047932e-05,2.0329999870227766e-06,8.801899997479268e-05,0.0001805549999858158,0.00015922000000045955,0.00013871399994513922
29,4136,"(15010, 3599)",0.00012961400000222056,7.72629999801211e-05,172,239,9.53040000126748e-05,2.1369999672060658e-06,8.708600000773004e-05,0.0003253309999990961,0.00012194700002510217,0.00012325099999088707
30,695,"(604, 16308)",0.0001634590000207936,9.163200002149097e-05,150,193,9.751300001425989e-05,2.3979999923540163e-06,0.00013996299998098038,0.0002005979999921692,0.0001048119999040864,0.00011534099996879377
31,9561,"(603, 1868)",0.00014666500004523186,7.502799996927934e-05,106,57,0.00011607800001911528,2.4670000016158156e-06,8.74250000038046e-05,0.00017992900001218004,0.00011722799990820931,0.00010449800004153076
32,14111,"(13153, 2054)",0.00015664400001469403,9.861900002761104e-05,117,79,0.00010473200001115401,2.144000006865099e-06,9.017700000413242e-05,0.0001789590000385033,0.00010880100001031678,0.00010309100002814375
33,15627,"(5364, 3126)",0.00037197400001787173,6.93169999976817e-05,106,57,9.181399997260087e-05,1.8769999883261335e-06,8.065000002943634e-05,0.00016579399999727684,0.0001064159999941694,0.00010120599995389057
34,8694,"(4336, 11003)",0.000358207000033417,0.0001168550000443247,160,192,0.00010657700005367587,2.173999973820173e-06,9.268700000575336e-05,0.00019569199997704345,0.0001041739999436686,0.00010006499996961793
35,15377,"(6238, 8372)",0.00031890500002873523,7.331699998758268e-05,107,57,8.848099997749159e-05,2.0609999751286523e-06,7.990200003860082e-05,0.00017148100005215383,0.0001135539999950197,0.00010752699995464354
36,1204,"(7931, 6217)",0.00019237200001498422,0.00010167599998567312,128,102,0.00011331400003200542,2.106000010826392e-06,0.00024445600001854473,0.00023063300000103482,0.00010525899995172949,0.00010092200000144658
37,9997,"(8070, 14495)",0.00021633800002973658,7.875199997897653e-05,145,125,9.644099998240563e-05,2.1139999830666056e-06,8.581200000890021e-05,0.00017821199998024895,0.00010683299990432715,0.0001027369999064831
