,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",0.00017802799999344643,9.267299999748957e-05,324,675,0.00022219400000267342,6.455800000537693e-05,6.141699999773209e-05,0.0001281879999908142,0.0001777669999967202,0.00010399200000676956
1,8771,"(15773, 8337)",0.00011023900000850517,4.699699999832774e-05,118,169,6.046299999695748e-05,4.98670000013135e-05,5.0646000005372116e-05,9.51979999967989e-05,0.00015515799999832325,0.00029003800000282354
2,2856,"(15910, 12094)",9.189000000731085e-05,4.4770999991783356e-05,168,261,5.721600000185845e-05,4.8139000000446686e-05,4.9576999998635074e-05,0.00011235099999851172,0.00014501199999017444,9.392300000854448e-05
3,13344,"(12030, 5184)",0.00011148700001228917,4.7656999996092964e-05,377,618,9.566800000015974e-05,6.549400001176764e-05,5.8080000002291854e-05,0.00012456500000723736,9.165299999835952e-05,8.42949999935172e-05
4,8734,"(14983, 16287)",8.562299998970957e-05,5.005699999571789e-05,143,216,6.344900000954112e-05,5.1227999989578166e-05,5.2643000003627094e-05,0.0001012790000061159,0.00010467200000618959,9.135999999898559e-05
5,3529,"(2127, 4354)",0.0001002439999950866,4.861499999719854e-05,258,420,7.654799999556872e-05,7.991100000026563e-05,0.00012648800000647498,0.00020955000000810742,9.142000000395001e-05,8.78159999899708e-05
6,1250,"(4727, 14250)",0.00011913000000163265,6.939600000066548e-05,425,738,9.738400000003367e-05,6.809100000282342e-05,7.059399999320704e-05,0.0004992269999917198,9.235299999943436e-05,9.418700000196623e-05
7,12423,"(1621, 11816)",7.429199999364755e-05,7.311999999615182e-05,57,57,6.665200000099958e-05,5.341399999281293e-05,5.4152000004137335e-05,9.62710000038669e-05,9.432500000627897e-05,8.861699998874428e-05
8,10885,"(12890, 16155)",7.859499999085529e-05,6.413600000598763e-05,98,122,6.137700000863333e-05,5.0663999999756015e-05,5.203300000289346e-05,9.602500000482905e-05,9.418999999866173e-05,8.61249999957181e-05
9,11167,"(6912, 6854)",0.00014237700000307996,4.947000000754542e-05,329,537,6.376800000396088e-05,5.262499999503234e-05,5.48439999903394e-05,0.0001418460000053301,9.366299998703198e-05,8.832799998970131e-05
10,1700,"(10765, 824)",9.998299999836036e-05,4.815599999119513e-05,170,260,6.321399999364985e-05,5.3132000005007285e-05,5.480500000487609e-05,0.00010756300000025476,9.622100000683531e-05,8.786099999724684e-05
11,5231,"(6865, 7480)",8.855400000129521e-05,4.874400001142476e-05,154,239,6.363900000394551e-05,5.267499999206393e-05,5.471900000486585e-05,0.00012372700000184977,9.695100000328694e-05,8.609600000397677e-05
12,4425,"(5608, 4160)",9.786600000438739e-05,4.9474999997300984e-05,252,399,6.33690000029219e-05,5.318700000600529e-05,5.502999999862368e-05,0.00011944999999968786,8.907600000895854e-05,9.185599999739225e-05
13,11049,"(8588, 8110)",7.565000001363842e-05,4.841100000874121e-05,91,123,6.119700000795092e-05,5.149899999423724e-05,5.359000000737524e-05,9.646499999860225e-05,8.934699999940676e-05,8.850800000459458e-05
14,10937,"(14267, 4482)",8.644399999013785e-05,4.738500000200929e-05,198,282,6.206599999813989e-05,5.168900000285248e-05,5.404600000247228e-05,0.00012293499999316282,9.260000000210766e-05,8.747100000050523e-05
15,8033,"(12533, 12403)",6.871899999794095e-05,4.5125999989181764e-05,57,56,9.814000000574197e-05,5.3575999999111446e-05,5.31370000089737e-05,9.191099999839025e-05,8.977500000639793e-05,8.50000000127693e-05
16,5366,"(6238, 179)",7.441399999663645e-05,4.8208000009708485e-05,91,124,6.035500000223237e-05,4.998800000066694e-05,5.138699999918117e-05,9.193299999310511e-05,9.339500000749013e-05,8.555400000886948e-05
17,54,"(2092, 7438)",0.00017328499998825464,4.390300000522984e-05,72,80,5.730600000219965e-05,4.7734000006016686e-05,5.05189999984168e-05,8.941099999049129e-05,0.00014007000000049175,0.00010606400000767735
18,14295,"(5243, 8089)",0.0001140450000036708,4.363899999759724e-05,70,79,5.91179999958058e-05,4.839999999717293e-05,5.0431999994771104e-05,8.938800000635183e-05,9.840299999552826e-05,8.822299999167171e-05
19,2870,"(1760, 16332)",0.00021873400000060883,4.77399999994077e-05,200,308,6.058900000027734e-05,5.091599999218488e-05,5.2675999995699385e-05,0.00010633300000506551,8.923199999344433e-05,8.36659999947642e-05
20,12373,"(11184, 11058)",0.0001639470000043275,4.775400000767149e-05,333,513,5.953800000213505e-05,4.962500000260661e-05,5.099900000971047e-05,0.00011444599999776983,8.79020000041919e-05,8.253800000090905e-05
21,2289,"(6677, 12833)",0.00023009699999931854,4.478099999971619e-05,91,125,5.854699999474633e-05,4.887500000450018e-05,4.982900000527479e-05,9.078400000817055e-05,8.961500000737033e-05,8.523500000023887e-05
22,216,"(13019, 2113)",0.00014267400000278485,6.576299999494495e-05,83,102,0.00011492500000542805,0.00010679899999388454,6.069000001218683e-05,9.846900000809455e-05,8.590499999172607e-05,8.138799999812818e-05
23,10336,"(10190, 12460)",0.0002804199999957291,4.866100000811002e-05,117,169,6.116500000530323e-05,5.084800000076939e-05,5.2129000010836535e-05,9.684699999468194e-05,8.93420000096512e-05,8.299099999931059e-05
24,14690,"(5935, 13874)",0.00020172600000023522,4.461900000762853e-05,73,79,5.68659999942156e-05,4.7575000010624535e-05,4.9661000005585265e-05,8.934699999940676e-05,0.0001002639999967414,0.0001898300000107156
25,3343,"(5726, 10724)",0.00024072799999430572,4.4126999995341976e-05,57,57,5.6695999987255163e-05,4.782099999545153e-05,4.9124000000233536e-05,8.646000000567255e-05,0.00018876499999009866,9.673800001053223e-05
26,1438,"(7387, 11723)",0.00010951299999817365,4.449099999703776e-05,91,125,5.882700000370278e-05,4.862100000480041e-05,5.1159999998162675e-05,9.142800000461193e-05,9.542699999087745e-05,8.74959999919156e-05
27,3039,"(1225, 6065)",0.0005140130000000909,4.394799999829502e-05,56,56,5.765999999596261e-05,4.748700000334338e-05,4.989599999305483e-05,8.625200000267341e-05,0.00013624300000003586,0.0001490740000065216
28,4658,"(14333, 11195)",0.0004798009999973374,4.603399999325575e-05,142,216,5.848600000035731e-05,4.921000000024378e-05,5.085200000110035e-05,9.784000000934157e-05,0.00010536400000660251,9.088399998802288e-05
29,4136,"(15010, 3599)",0.0007059579999975085,4.5096000008015835e-05,157,239,5.9302999986243776e-05,5.002800000397656e-05,5.132199999025033e-05,0.00010115800000676245,9.23510000063743e-05,8.615100000497478e-05
30,695,"(604, 16308)",0.0005527280000023893,4.521399999646292e-05,144,193,5.6877000005783884e-05,4.815000001201497e-05,5.002100000695009e-05,9.636000000057265e-05,8.839000000193664e-05,8.126200000901918e-05
31,9561,"(603, 1868)",0.0005006800000018075,4.369000001247514e-05,56,57,5.618600000900642e-05,4.749199999309894e-05,5.172499999162028e-05,8.665500000404336e-05,8.67900000116606e-05,8.213799999623461e-05
32,14111,"(13153, 2054)",0.0005777339999895048,4.396599999267892e-05,73,79,5.9174999989863863e-05,4.8813000006475704e-05,5.07980000037378e-05,9.040899999490648e-05,8.775700000285269e-05,8.189999999785869e-05
33,15627,"(5364, 3126)",0.00015186100000619263,4.7678000001383225e-05,57,57,6.877799999926992e-05,5.186799999989944e-05,5.454799999426996e-05,0.00013448900000412323,9.878099999127699e-05,8.154399999682482e-05
34,8694,"(4336, 11003)",0.00017640699999788012,8.905099998912647e-05,127,192,0.00012543399999742633,6.346000000689855e-05,6.002900001078615e-05,0.00013631400000235772,8.456799999123632e-05,8.112600001197734e-05
35,15377,"(6238, 8372)",0.00014078699999231503,4.847200000313023e-05,57,57,6.195200001002377e-05,4.96190000092156e-05,5.131199999652836e-05,9.186699999474968e-05,8.615400000167028e-05,8.21149999978843e-05
36,1204,"(7931, 6217)",0.0001423759999994445,4.5782000000826883e-05,86,102,6.029900001180977e-05,5.173099999922215e-05,5.240099999070935e-05,9.379799999464922e-05,8.545699999729095e-05,8.094499999344862e-05
37,9997,"(8070, 14495)",0.0001885700000059387,4.6423000000572756e-05,92,125,5.967699999587239e-05,5.131999999719028e-05,5.275499999868316e-05,9.617699998898388e-05,8.395799999050269e-05,7.90010000031316e-05
38,11254,"(754, 1187)",0.00017065800000182207,4.753999999707048e-05,117,170,5.815699999800472e-05,4.9148000002219305e-05,5.1458000001503024e-05,9.688300001187145e-05,8.18500000008271e-05,7.762999999272324e-05
