,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715,"(10832, 9230)",0.0001311680000526394,0.0003272089999200034,153,609,0.00022780300002978038,9.967500000129803e-05,8.923600000798615e-05,0.00016575899996951193,0.0004509870000219962,0.0004313289999799963
1,8771,"(15773, 8337)",7.696299996950984e-05,9.932500006470946e-05,95,153,0.00019305500006794318,7.512900003803225e-05,6.352899993089522e-05,0.00010739399999692978,0.0004010080000398375,0.00011308000000553875
2,2856,"(15910, 12094)",7.550899999841931e-05,5.880399999114161e-05,114,239,8.786599994436983e-05,6.65240000898848e-05,6.322399997316097e-05,0.00016498399997999513,9.811899997203e-05,9.022500000810396e-05
3,13344,"(12030, 5184)",8.735199992315756e-05,5.829299993820314e-05,178,563,6.923499995536986e-05,6.070400002045062e-05,6.0815999972874124e-05,0.00014350599997214886,8.747300000777614e-05,8.196699991458445e-05
4,8734,"(14983, 16287)",8.980400002656097e-05,5.0909999913528736e-05,101,194,6.176799990953441e-05,5.3372000024864974e-05,5.4485000077875156e-05,9.119899993947911e-05,0.0001000490000251375,9.213200007707201e-05
5,3529,"(2127, 4354)",7.813199999873177e-05,5.36610000381188e-05,139,385,6.547099997078476e-05,5.5945000099200115e-05,5.6994000033228076e-05,9.902099998271296e-05,9.193100004267762e-05,8.761800006595877e-05
6,1250,"(4727, 14250)",8.666799999446084e-05,5.744899999626796e-05,194,669,6.941799995274778e-05,6.015099995693163e-05,6.156599999940227e-05,0.000109368000039467,0.00010078499997234758,9.580100004313863e-05
7,12423,"(1621, 11816)",6.313200003660313e-05,4.600500005835784e-05,62,53,0.0001040590000229713,8.976499998425425e-05,4.874900002960203e-05,7.948399991164479e-05,9.207200002947502e-05,8.71050000341711e-05
8,10885,"(12890, 16155)",6.665199998678872e-05,4.789199999777338e-05,88,116,5.874900000435446e-05,5.0075999979526387e-05,5.162499996913539e-05,8.613799991508131e-05,8.747399999720074e-05,8.445100002063555e-05
9,11167,"(6912, 6854)",8.036700000957353e-05,5.4430999966825766e-05,167,486,6.628100004490989e-05,5.71519999539305e-05,5.835900003603456e-05,0.00010119299997768394,9.946300008323306e-05,9.484299994255707e-05
10,1700,"(10765, 824)",7.223199997952179e-05,5.0181000005977694e-05,118,240,6.211699997038522e-05,5.387600003814441e-05,5.4271000067274144e-05,9.08650000610578e-05,9.66740000194477e-05,9.217900003477553e-05
11,5231,"(6865, 7480)",7.04000000268934e-05,4.986399994777457e-05,107,217,6.205200008935208e-05,5.303499995079619e-05,5.41870000461131e-05,9.172400007173565e-05,9.491399998751149e-05,8.938400003444258e-05
12,4425,"(5608, 4160)",7.60699999773351e-05,5.478600007791101e-05,141,363,6.397499998911371e-05,5.551100002776366e-05,5.748700004915008e-05,9.638199992423324e-05,9.662899992690654e-05,9.123999996063503e-05
13,11049,"(8588, 8110)",6.645799999205337e-05,4.4903999992129684e-05,82,115,9.309300003224052e-05,6.599499999992986e-05,5.56039999537461e-05,8.914000000004307e-05,9.047799994732486e-05,0.00011597600007462461
14,10937,"(14267, 4482)",8.866500002113753e-05,5.397899997205968e-05,126,261,6.50860000632747e-05,5.452700008845568e-05,5.4832999921927694e-05,9.292800007187907e-05,9.917499994571699e-05,9.529800001928379e-05
15,8033,"(12533, 12403)",6.0905000054845004e-05,4.501099999743019e-05,63,53,5.551699996431125e-05,4.774499996074155e-05,4.833000002690824e-05,7.985000002008746e-05,8.897600002910622e-05,8.344700006546191e-05
16,5366,"(6238, 179)",7.328599997435958e-05,4.592900006628042e-05,84,115,0.00016380399995341577,5.538499999602209e-05,0.00014319899992187857,0.00013615700004265818,9.090200001082849e-05,8.564400002342154e-05
17,54,"(2092, 7438)",6.805999998960033e-05,4.5929999942018185e-05,71,73,5.916899999647285e-05,9.685200006970263e-05,8.696199995483767e-05,0.00010222399998838227,8.936699998685071e-05,8.363400002053822e-05
18,14295,"(5243, 8089)",6.473400003415009e-05,4.68030000320141e-05,63,74,9.931299996424059e-05,6.639399998675799e-05,4.9915000090550166e-05,8.268900000985013e-05,0.0001289580000047863,9.351799997148191e-05
19,2870,"(1760, 16332)",7.212499997422128e-05,5.239699999037839e-05,125,282,6.459799999447569e-05,5.4577000014433e-05,5.620399997496861e-05,9.409300002971577e-05,9.007200003452454e-05,8.685199998126336e-05
20,12373,"(11184, 11058)",7.832399990093108e-05,5.411799998000788e-05,171,467,0.00013315199998942262,0.00011348299995006528,5.678100001205166e-05,0.00010075399995912449,8.934800007409649e-05,0.00013618200000564684
21,2289,"(6677, 12833)",6.908799991833803e-05,4.6533999920939095e-05,80,114,0.00016927499996199913,0.00020028999995247432,6.096900006014039e-05,8.76260000950424e-05,0.00016935300004661258,0.00012786600007075322
22,216,"(13019, 2113)",6.23199999836288e-05,4.643500005840906e-05,78,95,5.7611999977780215e-05,4.8104000029525196e-05,4.927700001644553e-05,8.125300007577607e-05,0.00015612999993663834,0.00011392999999770836
23,10336,"(10190, 12460)",6.595299998934934e-05,4.8492000018995896e-05,93,156,5.97460000335559e-05,5.2084000003560504e-05,5.205100001148821e-05,8.768700001837715e-05,9.045800004514604e-05,8.778699998401862e-05
24,14690,"(5935, 13874)",7.75080000039452e-05,4.3991999973513884e-05,69,74,5.4350000027625356e-05,4.700399995272164e-05,4.877200001374149e-05,7.95830000015485e-05,0.00010832600003141124,0.000104309999983343
25,3343,"(5726, 10724)",5.801600002541818e-05,4.330900003424176e-05,61,52,9.520400010387675e-05,4.673900002671871e-05,7.556799994290486e-05,9.268299993436813e-05,8.983999998690706e-05,8.72179999760192e-05
26,1438,"(7387, 11723)",6.179100000736071e-05,5.9627000041473366e-05,84,115,7.505100006710563e-05,5.778800004918594e-05,5.6323999956475745e-05,9.20069999210682e-05,0.00012235799999871233,0.00010872699999708857
27,3039,"(1225, 6065)",8.572699994147115e-05,4.762300000038522e-05,60,52,6.271900008414377e-05,5.01499999927546e-05,4.983200005881372e-05,9.79489999508587e-05,9.500900000602996e-05,0.0001363100000162376
28,4658,"(14333, 11195)",0.0001059170000416998,5.38010000354916e-05,104,195,6.474200006323372e-05,5.5378999945787655e-05,5.638200002522353e-05,9.435199990548426e-05,0.00017371100000218576,0.00010396599998330203
29,4136,"(15010, 3599)",0.00010436599995955476,5.149399999027082e-05,107,218,7.734500002243294e-05,5.7202999983019254e-05,5.747800003064185e-05,9.754400002748298e-05,0.0001114789999974164,0.00010527400002047216
30,695,"(604, 16308)",0.00013273299998672883,5.198700000619283e-05,103,175,6.36529999837876e-05,5.504299997483031e-05,5.593399998815585e-05,9.342700002434867e-05,8.81359999311826e-05,8.191699998860713e-05
31,9561,"(603, 1868)",0.00013452700000016193,4.6669999960613495e-05,62,53,6.02690000732764e-05,5.114500004310685e-05,5.298700000366807e-05,8.649000005789276e-05,0.00012069100000644539,0.00013032100002874358
32,14111,"(13153, 2054)",7.768099999339029e-05,4.814300007183192e-05,71,72,6.009000003359688e-05,5.194200002733851e-05,5.379599997468176e-05,8.812599992324976e-05,9.407299990016327e-05,0.0001170079999610607
33,15627,"(5364, 3126)",7.239100000333565e-05,4.6899999915694934e-05,61,52,6.02769999886732e-05,5.238500000359636e-05,5.382900008044089e-05,8.867799999734416e-05,0.0001696150000043417,0.00018214900001112255
34,8694,"(4336, 11003)",7.012800006123143e-05,5.4650999913974374e-05,98,176,6.704200006879546e-05,5.775600004653825e-05,5.961100009699294e-05,9.91389999853709e-05,0.00014775600004668377,0.0001742239999202866
35,15377,"(6238, 8372)",5.958999997801584e-05,4.861100001107843e-05,62,53,6.214200004706072e-05,5.291899992698745e-05,5.3713000056632154e-05,0.0001388050000059593,0.00017554199996538955,0.00019879399997080327
36,1204,"(7931, 6217)",6.240200002594065e-05,5.123599999024009e-05,82,94,6.268799995723384e-05,5.311400002483424e-05,5.512999996426515e-05,9.361000002172659e-05,0.00017282500004967005,0.00021713500007081166
37,9997,"(8070, 14495)",6.447099997330952e-05,5.141600001934421e-05,84,115,6.420900001558039e-05,0.0001018849999354643,7.301000005099922e-05,0.00010350299999117851,0.00019268700009433815,0.00010818199996265321
38,11254,"(754, 1187)",8.886800003438111e-05,5.797199992230162e-05,96,153,7.450999999036867e-05,6.123100001786952e-05,6.073899999137211e-05,0.00010137300000678806,0.0001183600001013474,8.99550000212912e-05
39,15825,"(2294, 7122)",8.6576000057903e-05,5.1274000043122214e-05,73,74,6.38950000393379e-05,5.5319000011877506e-05,5.5604999943170696e-05,0.00010364900003878574,0.00023167599999851518,0.00015651600006094668
40,6778,"(15630, 10799)",9.756700001162244e-05,5.4989999966892356e-05,110,220,6.864800002404081e-05,5.9060000012323144e-05,5.9924000083810824e-05,0.0001007179999987784,0.00010336799994092871,0.00010562500006017217
41,10330,"(4518, 5399)",6.355100003929692e-05,4.944800002704142e-05,60,52,6.05239999913465e-05,5.186999999295949e-05,6.527900006858545e-05,8.4762999904342e-05,9.282700000312616e-05,8.792699998139142e-05
42,411,"(16311, 15688)",6.518799989407853e-05,5.05389999716499e-05,101,157,6.242899996777851e-05,5.3188000038062455e-05,5.475399996157648e-05,9.290100001635437e-05,0.0001383179999265849,9.233599996605335e-05
43,13049,"(7794, 3767)",6.711200001063844e-05,5.3440999977283354e-05,119,237,8.009700002276077e-05,5.520499996691797e-05,5.6016000030467694e-05,9.711899997455475e-05,9.430099999008235e-05,9.141400005319156e-05
44,14233,"(13855, 3569)",5.975800002033793e-05,4.7364000010929885e-05,78,115,5.943799999386101e-05,5.072599992672622e-05,5.210200004057697e-05,8.690899994689971e-05,0.00021250299994335364,0.00018671200007247535
45,15929,"(15118, 2082)",6.74110000318251e-05,5.136200002198166e-05,115,239,6.128099994384684e-05,5.2881000101479e-05,5.463499996949395e-05,9.350499999527528e-05,9.225900009823818e-05,8.610400004727126e-05
