,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715.0,"(10832, 9230)",4.746500000019083e-05,0.00016131900000004862,477.0,609.0,0.00010640799999972472,5.5951999999415136e-05,4.948100000046196e-05,4.6594000000510505e-05,0.0004883290000003981,0.00028259699999999555
1,8771.0,"(15773, 8337)",2.286800000028677e-05,3.37269999999279e-05,125.0,153.0,3.9412999999655085e-05,2.8644000000355163e-05,3.8993000000431266e-05,3.4111000000613956e-05,9.538999999936237e-05,6.58279999994349e-05
2,2856.0,"(15910, 12094)",2.0362999999967712e-05,4.241199999999168e-05,189.0,239.0,0.00010977400000022897,0.00013384699999985372,0.00013681800000053812,3.564000000011447e-05,6.942300000023494e-05,6.088499999989949e-05
3,13344.0,"(12030, 5184)",2.7694999999994252e-05,3.091699999924202e-05,445.0,563.0,2.8125000000045475e-05,1.943100000012521e-05,2.149899999981386e-05,2.560500000026167e-05,6.0251999999927364e-05,5.36459999995742e-05
4,8734.0,"(14983, 16287)",2.286899999992542e-05,2.6391999999653137e-05,157.0,194.0,2.6893999999444418e-05,6.575799999986032e-05,3.6154000000010456e-05,7.106699999948063e-05,7.617999999975922e-05,6.534300000016202e-05
5,3529.0,"(2127, 4354)",2.2608000000090556e-05,0.00010650499999975693,301.0,385.0,2.9976999999625775e-05,1.777299999972115e-05,1.8531999999460425e-05,2.307699999981594e-05,6.591700000058154e-05,6.17909999993671e-05
6,1250.0,"(4727, 14250)",2.1706000000065728e-05,3.390300000027935e-05,525.0,669.0,2.406300000057371e-05,1.5831000000687823e-05,1.7340999999504447e-05,2.2544000000124242e-05,7.270199999975802e-05,6.689600000076013e-05
7,12423.0,"(1621, 11816)",2.082000000003248e-05,3.5114000000113776e-05,41.0,53.0,3.530000000040445e-05,1.5562999999829685e-05,1.631000000035243e-05,1.921800000026508e-05,6.394900000028514e-05,5.8265999999917995e-05
8,10885.0,"(12890, 16155)",2.0714000000143784e-05,2.2325000000655848e-05,89.0,116.0,5.7570000000062294e-05,1.5552000000695898e-05,4.607800000044904e-05,3.47769999997638e-05,6.189700000014398e-05,5.674900000052219e-05
9,11167.0,"(6912, 6854)",2.1504999999866214e-05,2.746300000033841e-05,381.0,486.0,2.2506999999727384e-05,1.5386999999478235e-05,1.695899999987205e-05,2.1332000000207074e-05,7.285299999981731e-05,6.740999999976793e-05
10,1700.0,"(10765, 824)",2.0673999999942794e-05,2.4282000000042103e-05,189.0,240.0,1.868000000015968e-05,1.4656000000279334e-05,1.6224000000342187e-05,2.0381999999763423e-05,7.102000000003272e-05,6.47620000000515e-05
11,5231.0,"(6865, 7480)",2.130099999986257e-05,2.377299999967164e-05,173.0,217.0,2.109400000005479e-05,1.4729000000102133e-05,1.6412999999992905e-05,2.010399999985424e-05,7.172399999966217e-05,6.222599999983203e-05
12,4425.0,"(5608, 4160)",2.135799999969379e-05,2.5230000000320274e-05,285.0,363.0,2.1639000000739372e-05,1.5048999999933699e-05,1.665399999950523e-05,2.3355999999807864e-05,6.744599999919387e-05,6.13709999992551e-05
13,11049.0,"(8588, 8110)",2.0479000000239722e-05,2.2707000000288247e-05,93.0,115.0,3.2538999999331963e-05,4.0939999999878296e-05,3.0822999999458034e-05,1.9480999999821336e-05,7.103400000030291e-05,6.157900000047789e-05
