,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,1715.0,"(10832, 9230)",4.070300002467775e-05,0.00012750099995173514,675.0,675.0,0.00012799799998219896,8.475999999291162e-05,8.120899997265951e-05,8.772300003556666e-05,0.00014329200001839126,0.00027153700000326353
1,8771.0,"(15773, 8337)",3.42179999961445e-05,5.230200002870333e-05,169.0,169.0,5.934800003615237e-05,5.360699998391283e-05,5.0885000007383496e-05,5.387500004871981e-05,0.00010126199998694574,7.204499996760205e-05
2,2856.0,"(15910, 12094)",3.129799995349458e-05,3.457799999750932e-05,261.0,261.0,5.256700001154968e-05,4.6886000006907125e-05,4.7763999987182615e-05,5.918900001233851e-05,7.856399997763219e-05,6.855200001609774e-05
3,13344.0,"(12030, 5184)",3.9637999975639104e-05,4.411300000128904e-05,618.0,618.0,6.55169999959071e-05,6.080800000063391e-05,6.323700000621102e-05,6.038999998736472e-05,7.091999998465326e-05,6.392599999571758e-05
4,8734.0,"(14983, 16287)",2.5916999959463283e-05,2.3803000033240096e-05,216.0,216.0,6.067099997153491e-05,3.8085000028331706e-05,3.59750000029635e-05,3.933600004302207e-05,8.384999995314502e-05,7.060699999783537e-05
5,3529.0,"(2127, 4354)",2.7084000009836018e-05,2.7488999990055163e-05,420.0,420.0,5.7531999971160985e-05,5.7179000009455194e-05,5.7211000012102886e-05,6.704100002252744e-05,7.64559999879566e-05,7.183600001781087e-05
6,1250.0,"(4727, 14250)",3.203800002893331e-05,4.469399999607049e-05,738.0,738.0,6.546200000911995e-05,4.118200001812511e-05,3.888899999537898e-05,4.795299997795155e-05,8.66889999997511e-05,0.0001003300000093077
7,12423.0,"(1621, 11816)",2.3189999978967535e-05,2.7656999975533836e-05,57.0,57.0,4.5804000023963454e-05,3.9525000033791e-05,3.955199997562886e-05,4.307400001835049e-05,7.894399999486268e-05,7.109599999921556e-05
8,10885.0,"(12890, 16155)",2.3585999997521867e-05,2.7450999994016456e-05,122.0,122.0,4.427099997883488e-05,3.814500001908527e-05,4.017500003783425e-05,4.672800002936128e-05,7.481500000494634e-05,7.502700003669815e-05
9,11167.0,"(6912, 6854)",2.670599997145473e-05,4.0538000007472874e-05,537.0,537.0,5.825400000958325e-05,5.101800002194068e-05,5.535800005418423e-05,6.976299999905677e-05,0.0002074909999691954,0.00010482999999794629
10,1700.0,"(10765, 824)",2.341100002922758e-05,3.174199997602045e-05,260.0,260.0,5.194400000618771e-05,4.4870000010632793e-05,4.982100000461287e-05,5.70370000332332e-05,9.57949999929042e-05,8.531900004982162e-05
