,idx_unary,idx_binary,ET.COMP_TIME,ET.DECOMP_TIME,ET.COMP_SIZE,ET.DECOMP_SIZE,ET.VERTICES,ET.TYPE,ET.BOUNDING_BOX,ET.ADD_VERTEX,ET.IS_INTERSECTING,ET.INTERSECTION
0,428,"(949, 1704)",0.006106749999998939,0.004454920000000584,4737,14823,0.0041610089999934985,0.004388263000002723,0.003969854000004602,0.010984927999999172,0.006608963999994444,0.007835709000005409
1,2192,"(3379, 302)",0.005940754999999243,0.0036569479999997156,4750,14915,0.003749683000002335,0.003941698999994969,0.004189803999999242,0.010783741000004454,0.0038078789999929086,0.0036910569999974996
2,714,"(411, 701)",0.003493886000001112,0.0019190689999959432,2226,7366,0.0018090239999963842,0.001933422000000462,0.0020710829999970315,0.005474429000003056,0.012677834000001553,0.012398550000000341
3,3336,"(1664, 2585)",0.00102145500000006,0.0006226389999994808,658,2134,0.000631092000006106,0.0005789120000017078,0.0006254620000021305,0.0024223989999967444,0.000713759999996455,0.0006809009999955151
4,2183,"(610, 4348)",0.0073975520000004735,0.003969912000002296,4529,14076,0.004033514999996157,0.003803193000003091,0.004040546000005918,0.01276249000000007,0.0031024110000004157,0.0034462610000076666
5,882,"(423, 3928)",0.0016914749999994427,0.0016637220000035313,881,2878,0.0015485149999960868,0.0017431859999987864,0.0014061830000002828,0.0027651979999987475,0.005774574999989568,0.006796258999997917
6,312,"(2469, 1680)",0.003209438999999037,0.001964581999999382,2551,8151,0.002472695000001579,0.002409362999998166,0.0021173329999939483,0.0062210299999989616,0.002295470999996496,0.0027290030000131082
7,3105,"(2761, 3723)",0.0005729899999984411,0.0003707520000020281,176,524,0.0003236130000061621,0.0002876880000002302,0.00029350400000538457,0.0017161370000025045,0.001912364999995475,0.0020641159999996717
8,4392,"(4339, 3098)",0.0003978690000003837,0.000199702999999829,167,563,0.00032579700000212597,0.00019794899999681093,0.0002497099999985153,0.0012569460000051436,0.0009789349999920205,0.0010247539999994615
9,2721,"(930, 4543)",0.001447103999998589,0.0009304560000060746,790,2588,0.0006998780000060378,0.0006684230000004732,0.0007679949999968017,0.0025808840000038913,0.0037512870000000476,0.0036105469999938578
10,2791,"(1966, 3022)",0.00042026200000044867,0.00019013400000034153,133,427,0.00020846500000004653,0.00017226800000003095,0.00017767099999588254,0.001342018999999084,0.0014036440000069206,0.001366271999998503
11,425,"(4147, 26)",0.0025072619999999546,0.0015811979999966752,2036,6563,0.0016274219999985462,0.0015568429999959221,0.001580810999996629,0.0054411899999990965,0.015756027000009,0.015659930000012423
12,1307,"(133, 1483)",0.002706105999999764,0.001414361999998448,2286,7249,0.0015399199999990287,0.0014407569999974612,0.0016188069999998334,0.004734734999999546,0.002834445999994273,0.0028565270000058263
13,1106,"(3585, 1744)",0.008613583000000702,0.005129461000002777,6716,21236,0.005449251999998239,0.0049358429999983855,0.005322159000002102,0.013956765000003202,0.003652451999997197,0.003604394000007005
14,2762,"(1493, 4575)",0.0007206069999998732,0.00044561499999673515,302,1019,0.0003392529999999283,0.000307466999998951,0.00030153899999874056,0.001708850999996514,0.00740486499999804,0.007207608999991066
